Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
1s^22p3p	^1D	2	5.0	24.42236	0.00006		40	L12120
1s^22s9p	^1P°	1	3.0	24.440	0.024		86	L12120
1s^22s9d	^3D	1,2,3	15.0	24.468	0.016		100	L12120
1s^22s9d	^1D	2	5.0	24.50482	0.00009		64	L12120
1s^22p3d	^3F°	2	5.0	24.51102	0.00005		76	L12120
1s^22p3d	^3F°	3	7.0	24.51213	0.00005		76	L12120
1s^22p3d	^3F°	4	9.0	24.51399	0.00005		76	L12120
1s^22p3d	^1D°	2	5.0	24.514173	0.000025		100	L12120
1s^22s10d	^3D	1,2,3	15.0	24.596	0.016		100	L12120
1s^22p3d	^3D°	1	3.0	24.85612	0.00004		100	L12120
1s^22p3d	^3D°	2	5.0	24.85659	0.00004		99	L12120
1s^22p3d	^3D°	3	7.0	24.85725	0.00004		100	L12120
1s^22p3d	^3P°	0,1,2	9.0	24.88693	0.00016		95	L12120
