Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^4(^3G)4p	^2H°	^11/_2	12.0	27.716685			50	
3d^4(^3G)4p	°	^9/_2	10.0	27.726535			18 | ^4G°	
3d^4(^3G)4p	^2H°	^9/_2	10.0	27.740946			41	
3d^4(^3G)4p	^4G°	^5/_2	6.0	27.778159			55	
3d^4(^3F2)4p	^2F°	^7/_2	8.0	27.778166			44	
3d^4(^3G)4p	^4G°	^7/_2	8.0	27.801051			55	
3d^4(^3G)4p	^4G°	^9/_2	10.0	27.843929			42	
3d^4(^3G)4p	^4G°	^11/_2	12.0	27.880432			47	
3d^4(^3D)4p	^4D°	^1/_2	2.0	28.126055			86	
3d^4(^3D)4p	^4D°	^3/_2	4.0	28.131035			81	
3d^4(^3D)4p	^4D°	^5/_2	6.0	28.142377			60	
3d^4(^3D)4p	^4D°	^7/_2	8.0	28.176500			81	
3d^4(^3G)4p	^2G°	^7/_2	8.0	28.219390			64	
3d^4(^3G)4p	^2G°	^9/_2	10.0	28.226274			60	
3d^4(^3D)4p	^4P°	^5/_2	6.0	28.258361			63	
3d^4(^1G2)4p	^2F°	^7/_2	8.0	28.292409			53	
3d^4(^1I)4p	^2I°	^13/_2	14.0	28.293731			69	
3d^4(^1I)4p	^2I°	^11/_2	12.0	28.307456			89	
3d^4(^3D)4p	^4P°	^3/_2	4.0	28.341507			82	
3d^4(^1G2)4p	^2H°	^9/_2	10.0	28.366823			51	
3d^4(^3D)4p	^4F°	^3/_2	4.0	28.375347			69	
3d^4(^1S2)4p	^2P°	^1/_2	2.0	28.385759			39	
3d^4(^3D)4p	^4P°	^1/_2	2.0	28.396971			90	
3d^4(^3D)4p	^4F°	^5/_2	6.0	28.400140			68	
3d^4(^1G2)4p	^2F°	^5/_2	6.0	28.409603			53	
3d^4(^3D)4p	^4F°	^7/_2	8.0	28.428091			71	
3d^4(^1G2)4p	^2H°	^11/_2	12.0	28.430396			52	
3d^4(^3D)4p	^2P°	^3/_2	4.0	28.445560			52	
3d^4(^1I)4p	^2K°	^13/_2	14.0	28.451005			72	
3d^4(^3D)4p	^4F°	^9/_2	10.0	28.453721			80	
3d^4(^1I)4p	^2K°	^15/_2	16.0	28.540545			100	
3d^4(^1G2)4p	^2G°	^7/_2	8.0	28.699034			47	
3d^4(^1G2)4p	^2G°	^9/_2	10.0	28.740033			44	
3d^4(^1I)4p	^2H°	^11/_2	12.0	28.922146			80	
3d^4(^3D)4p	^2F°	^7/_2	8.0	28.985133			70	
3d^4(^1S2)4p	^2P°	^3/_2	4.0	28.985859			33	
3d^4(^1I)4p	^2H°	^9/_2	10.0	28.987768			86	
3d^4(^3D)4p	^2P°	^1/_2	2.0	29.003266			48	
3d^4(^3D)4p	^2F°	^5/_2	6.0	29.025534			70	
3d^4(^3D)4p	^2D°	^5/_2	6.0	29.070823			60	
3d^4(^3D)4p	^2D°	^3/_2	4.0	29.134346			68	
3d^4(^1D2)4p	^2D°	^3/_2	4.0	29.374186			54	
3d^4(^1D2)4p	^2D°	^5/_2	6.0	29.419354			44	
3d^4(^1D2)4p	^2F°	^5/_2	6.0	29.571823			59	
3d^4(^1D2)4p	^2F°	^7/_2	8.0	29.641076			59	
3d^4(^1D2)4p	^2P°	^3/_2	4.0	30.036319			68	
3d^4(^1F)4p	^2F°	^5/_2	6.0	30.080377			74	
3d^4(^1F)4p	^2F°	^7/_2	8.0	30.123898			66	
3d^4(^1F)4p	^2G°	^7/_2	8.0	30.346279			91	
3d^4(^1F)4p	^2G°	^9/_2	10.0	30.468161			94	
3d^4(^1F)4p	^2D°	^5/_2	6.0	30.622956			61	
3d^4(^1F)4p	^2D°	^3/_2	4.0	30.757748			64	
3d^4(^3F1)4p	^4F°	^5/_2	6.0	31.020235			73	
3d^4(^3F1)4p	^4F°	^3/_2	4.0	31.026970			78	
3d^4(^3F1)4p	^4F°	^7/_2	8.0	31.030649			74	
3d^4(^3F1)4p	^4F°	^9/_2	10.0	31.058326			84	
3d^4(^3P1)4p	^4P°	^3/_2	4.0	31.106526			38	
3d^4(^3P1)4p	°	^5/_2	6.0	31.121772			22 | ^4D°	
3d^4(^3P1)4p	^4P°	^1/_2	2.0	31.139492			43	
3d^4(^3P1)4p	^4D°	^7/_2	8.0	31.201658			37	
3d^4(^3P1)4p	°	^3/_2	4.0	31.237079			25 | ^4D°	
3d^4(^3P1)4p	^4P°	^5/_2	6.0	31.238927			39	
3d^4(^3P1)4p	^4D°	^1/_2	2.0	31.242059			30	
3d^4(^3F1)4p	^4G°	^5/_2	6.0	31.353680			54	
3d^4(^3F1)4p	^4G°	^7/_2	8.0	31.399540			52	
3d^4(^3P1)4p	^2D°	^5/_2	6.0	31.439374			23	
3d^4(^3F1)4p	^4G°	^9/_2	10.0	31.470590			73	
3d^4(^3P1)4p	^2D°	^3/_2	4.0	31.475674			25	
3d^4(^3F1)4p	^2F°	^7/_2	8.0	31.482513			52	
3d^4(^3F1)4p	^4G°	^11/_2	12.0	31.512424			76	
3d^4(^3F1)4p	^2F°	^5/_2	6.0	31.512956			55	
3d^4(^3P1)4p	^4S°	^3/_2	4.0	31.926335			50	
3d^4(^3F1)4p	^2G°	^9/_2	10.0	32.058101			75	
3d^4(^3F1)4p	^4D°	^7/_2	8.0	32.061312			50	
3d^4(^3F1)4p	^4D°	^5/_2	6.0	32.110251			50	
3d^4(^3P1)4p	^2P°	^3/_2	4.0	32.113331			61	
3d^4(^3F1)4p	^2G°	^7/_2	8.0	32.116832			75	
3d^4(^3F1)4p	^4D°	^3/_2	4.0	32.134698			49	
3d^4(^3F1)4p	^4D°	^1/_2	2.0	32.143442			52	
3d^4(^3P1)4p	^2P°	^1/_2	2.0	32.184022			61	
3d^4(^3P2)4p	^2S°	^1/_2	2.0	32.527051			55	
3d^4(^1G1)4p	^2H°	^9/_2	10.0	32.553015			42	
3d^4(^1G1)4p	^2G°	^7/_2	8.0	32.607226			57	
3d^4(^1G1)4p	^2G°	^9/_2	10.0	32.716567			39	
3d^4(^1G1)4p	^2H°	^11/_2	12.0	32.733259			65	
3d^4(^1G1)4p	^2F°	^7/_2	8.0	32.866323			58	
3d^4(^1G1)4p	^2F°	^5/_2	6.0	32.901622			49	
3d^4(^3F1)4p	^2D°	^5/_2	6.0	33.002249			41	
3d^4(^3F1)4p	^2D°	^3/_2	4.0	33.021361			47	
3d^4(^1D1)4p	^2P°	^3/_2	4.0	34.809601			76	
3d^4(^1D1)4p	^2P°	^1/_2	2.0	34.894894			76	
3d^4(^1D1)4p	^2F°	^5/_2	6.0	35.342039			72	
3d^4(^1D1)4p	^2F°	^7/_2	8.0	35.469985			74	
3d^4(^1D1)4p	^2D°	^3/_2	4.0	35.881116			73	
3d^4(^1D1)4p	^2D°	^5/_2	6.0	35.932948			73	
