Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
5d^3(^4F)6p	^5D°	1	3.0	8.351440	0.000005		25 | 5d^3(^4F)6p | ^5F°	L10405
5d^3(^4F)6p	^5F°	5	11.0	8.397690	0.000005		36 | ^5G°	L10405
5d^3(^4F)6p	^5F°	0	1.0	8.534895	0.000014		29 | 5d^3(^4F)6p | ^5D°	L10405
5d^3(^4F)6p	^5F°	1	3.0	8.552033	0.000005		27 | 5d^3(^4F)6p | ^5D°	L10405
5d^3(^4F)6p	^5F°	4	9.0	8.706338	0.000004		33	L10405
5d^3(^4F)6p	^5D°	3	7.0	8.763405	0.000005		34	L10405
5d^3(^4F)6p	^5D°	2	5.0	8.773402	0.000005		54	L10405
5d^3(^4F)6p	^5D°	4	9.0	8.936006	0.000005		31	L10405
5d^3(^4F)6p	^5D°	1	3.0	8.979619	0.000007		44	L10405
5d^3(^4F)6p	^3G°	3	7.0	9.036154	0.000005		37 | ^5F°	L10405
5d^3(^4F)6p	^3F°	2	5.0	9.067687	0.000005		40	L10405
5d^3(^4F)6p	^5G°	5	11.0	9.086760	0.000006		59	L10405
5d^3(^4P)6p	^5D°	3	7.0	9.137307	0.000004		22	L10405
5d^3(^4P)6p	^5D°	1	3.0	9.150603	0.000006		23 | 5d^3(^4P)6p | ^5D°	L10405
5d^3(^4P)6p	^5D°	4	9.0	9.177478	0.000004		42 | 5d^3(^2G)6p | ^3H°	L10405
5d^3(^4P)6p	^5D°	2	5.0	9.273020	0.000005		31 | 5d^3(^4F)6p | ^3D°	L10405
5d^3(^4P)6p	^5D°	0	1.0	9.316511	0.000006		52	L10405
5d^3(^4F)6p	^5G°	6	13.0	9.385258	0.000007		79	L10405
5d^3(^4F)6p	^5G°	5	11.0	9.398027	0.000004		36 | 5d^3(^4F)6p | ^5F°	L10405
5d^3(^4F)6p	^5G°	2	5.0	9.427734	0.000005		18 | 5d^2(^3F)6s6p(^3P°) | ^5G°	L10405
5d^3(^4F)6p	^5G°	3	7.0	9.439487	0.000004		21 | 5d^3(^2G)6p | ^3G°	L10405
5d^3(^4P)6p	^5D°	1	3.0	9.469676	0.000005		34	L10405
5d^3(^4P)6p	^5D°	2	5.0	9.525878	0.000005		21	L10405
5d^3(^4F)6p	^3F°	3	7.0	9.555677	0.000005		28	L10405
5d^2(^3F)6s6p(^3P°)	^5G°	2	5.0	9.640639	0.000005		35	L10405
5d^2(^3F)6s6p(^3P°)	^5G°	4	9.0	9.649398	0.000005		23 | 5d^3(^2H)6p | ^3H°	L10405
5d^3(^4F)6p	^3G°	4	9.0	9.721396	0.000004		54	L10405
5d^3(^2P)6p	^3P°	0	1.0	9.733714	0.000007		43	L10405
5d^3(^4P)6p	^5P°	2	5.0	9.768277	0.000005		32	L10405
5d^3(^4P)6p	^5P°	3	7.0	9.812086	0.000004		16 | 5d^2(^3F)6s6p(^3P°) | ^5D°	L10405
5d^3(^4P)6p	^5P°	1	3.0	9.821562	0.000006		35	L10405
5d^3(^4F)6p	^3F°	4	9.0	9.868861	0.000005		42	L10405
5d^3(^4P)6p	^5P°	3	7.0	9.881510	0.000005		44	L10405
5d^3(^4F)6p	^3G°	5	11.0	9.979970	0.000005		32	L10405
5d^3(^4F)6p	^3G°	3	7.0	9.987996	0.000005		28 | 5d^2(^3F)6s6p(^3P°) | ^5G°	L10405
5d^3(^2H)6p	^3I°	6	13.0	10.044389	0.000006		51	L10405
5d^3(^2H)6p	^3I°	1	3.0	10.049456	0.000005		34 | 5d^3(^2P)6p | ^3S°	L10405
5d^3(^2H)6p	^3I°	2	5.0	10.079101	0.000005		20 | 5d^3(^2D2)6p | ^3D°	L10405
5d^2(^3F)6s6p(^3P°)	^5F°	1	3.0	10.178536	0.000005		53	L10405
5d^3(^2H)6p	^3I°	5	11.0	10.192844	0.000005		34 | 5d^3(^2G)6p | ^3H°	L10405
5d^3(^2G)6p	^3G°	4	9.0	10.228954	0.000004		55	L10405
5d^3(^2G)6p	^3G°	2	5.0	10.266117	0.000005		11 | 5d^2(^3F)6s6p(^3P°) | ^5F°	L10405
5d^3(^2G)6p	^3F°	2	5.0	10.288232	0.000005		36	L10405
5d^3(^4P)6p	^5D°	4	9.0	10.361488	0.000005		65	L10405
5d^3(^4P)6p	^5D°	1	3.0	10.365322	0.000007		27 | 5d^3(^2P)6p | ^1P°	L10405
5d^2(^3F)6s6p(^3P°)	^5G°	3	7.0	10.366528	0.000006		32	L10405
5d^3(^2G)6p	^3G°	5	11.0	10.409345	0.000005		38	L10405
5d^3(^2G)6p	^3G°	3	7.0	10.430422	0.000005		25	L10405
5d^3(^2P)6p	^3P°	1	3.0	10.462935	0.000009		29	L10405
5d^3(^2G)6p	^3F°	4	9.0	10.522416	0.000004		28 | 5d^3(^2H)6p | ^3H°	L10405
5d^3(^2G)6p	^3F°	2	5.0	10.544134	0.000006		22 | 5d^2(^3F)6s6p(^3P°) | ^5F°	L10405
5d^2(^3F)6s6p(^3P°)	^5G°	4	9.0	10.548362	0.000006		53	L10405
5d^2(^3F)6s6p(^3P°)	^5G°	5	11.0	10.566302	0.000006		30 | 5d^3(^2H)6p | ^3H°	L10405
5d^2(^3F)6s6p(^3P°)	^5G°	2	5.0	10.603998	0.000005		21 | 5d^3(^2G)6p | ^3F°	L10405
5d^3(^2G)6p	^3F°	3	7.0	10.642176	0.000005		18	L10405
5d^3(^2G)6p	^3F°	6	13.0	10.658376	0.000007		37 | 5d^3(^2H)6p | ^1I°	L10405
5d^3(^2G)6p	^3F°	4	9.0	10.696305	0.000005		17 | 5d^3(^2H)6p | ^1G°	L10405
5d^3(^2G)6p	^3F°	3	7.0	10.697822	0.000004		18 | 5d^3(^2F)6p | ^3F°	L10405
5d^2(^3F)6s6p(^3P°)	^5F°	2	5.0	10.723034	0.000005		27	L10405
5d^2(^3F)6s6p(^3P°)	^5F°	3	7.0	10.734355	0.000005		16 | 5d^3(^2D2)6p | ^3D°	L10405
5d^2(^3F)6s6p(^3P°)	^5F°	1	3.0	10.769894	0.000005		16 | 5d^3(^4P)6p | ^3P°	L10405
5d^2(^3F)6s6p(^3P°)	^5F°	2	5.0	10.770197	0.000006		18 | 5d^3(^2F)6p | ^3P°	L10405
5d^2(^3F)6s6p(^3P°)	^5F°	4	9.0	10.859861	0.000005		21 | 5d^3(^2F)6p | ^3F°	L10405
5d^2(^3F)6s6p(^3P°)	^5F°	2	5.0	10.863644	0.000005		26 | 5d^3(^4P)6p | ^3P°	L10405
5d^2(^3F)6s6p(^3P°)	^5F°	5	11.0	10.893502	0.000005		48 | 5d^3(^2G)6p | ^1H°	L10405
5d^2(^3F)6s6p(^3P°)	^5F°	3	7.0	10.963915	0.000005		24 | 5d^2(^3F)6s6p(^3P°) | ^5F°	L10405
5d^2(^3F)6s6p(^3P°)	^5F°	3	7.0	11.011421	0.000005		11 | 5d^2(^1D)6s6p(^3P°) | ^3D°	L10405
5d^2(^3F)6s6p(^3P°)	^5D°	0	1.0	11.018168	0.000016		54	L10405
5d^2(^3F)6s6p(^3P°)	^5D°	6	13.0	11.020329	0.000007		44 | 5d^3(^2H)6p | ^3H°	L10405
5d^2(^3F)6s6p(^3P°)	^5D°	2	5.0	11.064397	0.000004		24 | 5d^3(^4P)6p | ^3P°	L10405
5d^3(^4P)6p	^3D°	1	3.0	11.069733	0.000007		50	L10405
5d^2(^3F)6s6p(^3P°)	^5F°	3	7.0	11.075502	0.000005		43	L10405
5d^2(^3F)6s6p(^3P°)	^5G°	5	11.0	11.112826	0.000005		77	L10405
5d^2(^3F)6s6p(^3P°)	^5G°	4	9.0	11.121435	0.000007		28 | 5d^3(^2D2)6p | ^3F°	L10405
5d^2(^3F)6s6p(^3P°)	^5D°	1	3.0	11.146553	0.000009		57	L10405
5d^2(^3F)6s6p(^3P°)	^5D°	3	7.0	11.170629	0.000004		17 | 5d^3(^2F)6p | ^3F°	L10405
5d^2(^3F)6s6p(^3P°)	^5D°	1	3.0	11.219619	0.000006		31 | 5d^3(^2D2)6p | ^1P°	L10405
5d^3(^2H)6p	^3I°	7	15.0	11.221970	0.000021		100	L10405
5d^3(^2H)6p	^3I°	5	11.0	11.302641	0.000006		32 | 5d^3(^2H)6p | ^1H°	L10405
5d^3(^2P)6p	^3P°	2	5.0	11.327488	0.000006		15	L10405
5d^3(^2P)6p	^3P°	3	7.0	11.377194	0.000006		26 | 5d^3(^2H)6p | ^3G°	L10405
5d^2(^3F)6s6p(^3P°)	^3F°	4	9.0	11.378801	0.000007		60	L10405
5d^2(^3F)6s6p(^3P°)	^3F°	2	5.0	11.403274	0.000006		12	L10405
5d^2(^3F)6s6p(^3P°)	^3F°	0	1.0	11.417666	0.000011		37 | 5d^2(^3F)6s6p(^3P°) | ^5D°	L10405
5d^2(^3F)6s6p(^3P°)	^3F°	4	9.0	11.421163	0.000005		26 | 5d^3(^2H)6p | ^1G°	L10405
5d^2(^3F)6s6p(^3P°)	^5D°	2	5.0	11.451021	0.000007		22	L10405
5d^2(^3F)6s6p(^3P°)	^5D°	1	3.0	11.515908	0.000010		22 | 5d^2(^3P)6s6p(^3P°) | ^5D°	L10405
5d^3(^4P)6p	^3D°	2	5.0	11.558555	0.000006		16 | 5d^3(^2D2)6p | ^1D°	L10405
5d^3(^4P)6p	^3D°	3	7.0	11.574925	0.000005		23 | 5d^3(^2D2)6p | ^3D°	L10405
5d^2(^3P)6s6p(^3P°)	^5D°	1	3.0	11.627074	0.000005		45	L10405
5d^2(^3P)6s6p(^3P°)	^5D°	5	11.0	11.627074	0.000005		26 | 5d^3(^2H)6p | ^3G°	L10405
5d^2(^3P)6s6p(^3P°)	^5D°	4	9.0	11.638056	0.000005		30 | 5d^3(^2H)6p | ^3G°	L10405
5d^3(^2H)6p	^1I°	6	13.0	11.638412	0.000011		56	L10405
5d^3(^2F)6p	^3G°	4	9.0	11.700963	0.000006		27	L10405
5d^3(^2F)6p	^3G°	3	7.0	11.717556	0.000006		20 | 5d^3(^2F)6p | ^3D°	L10405
5d^2(^3P)6s6p(^3P°)	^5D°	2	5.0	11.795188	0.000006		23	L10405
5d^2(^3F)6s6p(^3P°)	^5F°	5	11.0	11.795501	0.000009		45	L10405
5d^2(^3F)6s6p(^3P°)	^5F°	1	3.0	11.823525	0.000007		18 | 5d^2(^3F)6s6p(^3P°) | ^5D°	L10405
5d^2(^3F)6s6p(^3P°)	^5D°	3	7.0	11.830820	0.000006		36	L10405
5d^2(^3F)6s6p(^3P°)	^5D°	1	3.0	11.968290	0.000009		13 | 5d^3(^2F)6p | ^3D°	L10405
5d^2(^3F)6s6p(^3P°)	^5D°	2	5.0	11.972049	0.000006		18 | 5d^3(^2F)6p | ^3F°	L10405
