Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
5d(^2D)6s6p(^3P°)	^4F°	^7/_2	8.0	17.455557	0.000014		73	L6352
5d^2(^1S)6p	^2P°	^3/_2	4.0	17.630986	0.000012		86	L6352
5d(^2D)6s6p(^3P°)	^2D°	^5/_2	6.0	17.795882	0.000021		38	L6352
5d(^2D)6s6p(^3P°)	^4P°	^3/_2	4.0	18.048297	0.000022		42	L6352
5d(^2D)6s6p(^3P°)	^4D°	^7/_2	8.0	18.12719	0.00003		64	L6352
5d(^2D)6s6p(^3P°)	^2D°	^3/_2	4.0	18.194708	0.000024		58	L6352
5d(^2D)6s6p(^3P°)	^4P°	^1/_2	2.0	18.27594	0.00005		92	L6352
5d(^2D)6s6p(^3P°)	^4P°	^5/_2	6.0	18.56766	0.00003		36	L6352
5d(^2D)6s6p(^3P°)	^4F°	^9/_2	10.0	18.64995	0.00005		100	L6352
5d(^2D)6s6p(^3P°)	^2F°	^5/_2	6.0	19.31091	0.00003		36	L6352
5d(^2D)6s6p(^3P°)	^2P°	^3/_2	4.0	19.55553	0.00003		31	L6352
5d(^2D)6s6p(^3P°)	^2F°	^7/_2	8.0	19.58755	0.00004		84	L6352
5d(^2D)6s6p(^3P°)	^2P°	^1/_2	2.0	20.16625	0.00009		73	L6352
5d(^2D)6s6p(^1P°)	^2F°	^5/_2	6.0	20.25597	0.00003		86	L6352
5d(^2D)6s6p(^1P°)	^2D°	^3/_2	4.0	20.275882	0.000022		50	L6352
5d(^2D)6s6p(^1P°)	^2P°	^1/_2	2.0	20.92450	0.00003		79	L6352
5d(^2D)6s6p(^1P°)	^2D°	^5/_2	6.0	21.06652	0.00003		79	L6352
5d(^2D)6s6p(^1P°)	^2F°	^7/_2	8.0	21.23927	0.00003		93	L6352
5d(^2D)6s6p(^1P°)	^2P°	^3/_2	4.0	21.670715	0.000025		94	L6352
