Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
5p^3(^4S°)5f	^5F	3	7.0	8.4577714	0.0000006		91	L3682
5p^3(^4S°)5f	^5F	4	9.0	8.4578106	0.0000006		91	L3682
5p^3(^4S°)5f	^5F	2	5.0	8.4578866	0.0000006		83	L3682
5p^3(^4S°)5f	^5F	5	11.0	8.4579150	0.0000006		93	L3682
5p^3(^4S°)5f	^3F	3	7.0	8.4584610	0.0000006		91	L3682
5p^3(^4S°)9s	^5S°	2	5.0	8.4758827	0.0000006		91	L3682
5p^3(^4S°)9s	^3S°	1	3.0	8.4814708	0.0000006		78	L3682
5p^3(^2D°)6p	^1D	2	5.0	8.5057947	0.0000006	1.13(20)	63	L3682,L5813
5p^3(^2D°)5d	^3P°	1	3.0	8.5067992	0.0000006		34	L3682,L5813,L5704
5p^3(^4S°)8d	^3D°	3	7.0	8.5253004	0.0000012		51	L3682,L5789,L5704
5p^3(^4S°)8d	^3D°	1	3.0	8.5450202	0.0000006		60	L3682,L5813
5p^3(^4S°)8d	^5D°	3	7.0	8.5725570	0.0000009		89	L5789,L3315,L3685
5p^3(^4S°)8d	^5D°	4	9.0	8.5742748	0.0000012		90	L3315,L3682
5p^3(^4S°)10s	^3S°	1	3.0	8.63194	0.00007		60	L5789,L5704
5p^3(^4S°)10s	^5S°	2	5.0	8.637694	0.000025		90	L5789,L5813
5p^3(^4S°)9d	^5D°	3	7.0	8.69552	0.00006		88	L3315
5p^3(^4S°)9d	^5D°	2	5.0	8.69629	0.00004		45	L5789,L5813,L3315
5p^3(^4S°)9d	^5D°	4	9.0	8.6963936	0.0000025		91	L3315,L5789,L3682
5p^3(^4S°)11s	^5S°	2	5.0	8.735927	0.000025		67	L5789,L5813
5p^3(^4S°)11s	^3S°	1	3.0	8.73676	0.00006		66	L5789
5p^3(^4S°)10d	^5D°	3	7.0	8.77361	0.00004		86	L5789,L5813
5p^3(^4S°)10d	^5D°	4	9.0	8.77364	0.00007		91	L3315
5p^3(^4S°)12s	^5S°	2	5.0	8.79477	0.00011		91	L5789
5p^3(^4S°)12s	^3S°	1	3.0	8.79510	0.00011		59	L5789
5p^3(^4S°)11d	^5D°	3	7.0	8.82547	0.00004		74	L5789,L5789,L5813
5p^3(^4S°)11d	^5D°	4	9.0	8.82564	0.00012		91	L3315
