Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^8(^3F)5s	^2F	^7/_2	8.0	24.274699			64	
3p^63d^74s^2		^9/_2	10.0	24.304456			30 | ^2H	
3p^63d^8(^3F)4d	^2P	^3/_2	4.0	24.313326			50	
3p^63d^8(^3F)5s	^4F	^3/_2	4.0	24.355721			99	
3p^63d^8(^3F)4d		^5/_2	6.0	24.391504			34 | ^4F	
3p^63d^8(^3F)4d		^7/_2	8.0	24.392941			36 | ^4G	
3p^63d^8(^3F)4d	^4H	^9/_2	10.0	24.399536			65	
3p^63d^8(^3F)4d	^4P	^3/_2	4.0	24.400861			69	
3p^63d^8(^3F)4d		^11/_2	12.0	24.429675			47 | ^2H	
3p^63d^8(^3F)4d	^4F	^7/_2	8.0	24.431729			47	
3p^63d^8(^3F)4d	^4P	^1/_2	2.0	24.449638			77	
3p^63d^8(^3F)4d	^2G	^9/_2	10.0	24.471487			49	
3p^63d^8(^3F)5s	^2F	^5/_2	6.0	24.474504			88	
3p^63d^8(^3F)4d	^4G	^7/_2	8.0	24.498495			40	
3p^63d^8(^3F)4d	^4G	^5/_2	6.0	24.536536			49	
3p^63d^8(^3F)4d	^4F	^3/_2	4.0	24.547082			93	
3p^63d^8(^3F)4d	^2P	^1/_2	2.0	24.553037			81	
3p^63d^8(^3F)4d	^4F	^5/_2	6.0	24.556463			56	
3p^63d^8(^3F)4d	^2H	^9/_2	10.0	24.634071			60	
3p^63d^8(^3F)4d	^2G	^7/_2	8.0	24.664229			81	
3p^63d^8(^3F)4d	^2D	^5/_2	6.0	24.947480			79	
3p^63d^8(^3F)4d	^2D	^3/_2	4.0	25.011599			74	
3p^63d^8(^1D)5s	^2D	^5/_2	6.0	26.021202			77	
3p^63d^8(^1D)5s	^2D	^3/_2	4.0	26.040797			86	
3p^63d^8(^1D)4d	^2F	^5/_2	6.0	26.056413			63	
3p^63d^8(^1D)4d	^2F	^7/_2	8.0	26.066423			69	
3p^63d^8(^1D)4d	^2D	^3/_2	4.0	26.176029			48	
3p^63d^8(^1D)4d	^2G	^7/_2	8.0	26.194305			83	
3p^63d^8(^1D)4d	^2P	^1/_2	2.0	26.196132			62	
3p^63d^8(^1D)4d	^2G	^9/_2	10.0	26.199550			82	
3p^63d^8(^1D)4d	^2P	^3/_2	4.0	26.241510			62	
3p^63d^8(^1D)4d		^5/_2	6.0	26.244927			34 | ^2D	
3p^63d^8(^3F)5p	^4D°	^7/_2	8.0	26.262457			91	
3p^63d^8(^1D)4d	^2S	^1/_2	2.0	26.310517			85	
3p^63d^8(^3F)5p	°	^9/_2	10.0	26.336128			41 | ^4G°	
3p^63d^8(^3F)5p	^4G°	^11/_2	12.0	26.349785			100	
3p^63d^8(^3P)4d	^4D	^7/_2	8.0	26.377935			72	
3p^63d^8(^3P)5s	^4P	^5/_2	6.0	26.402563			78	
3p^63d^8(^3F)5p	^4F°	^9/_2	10.0	26.408034			67	
3p^63d^8(^3F)5p	^4D°	^5/_2	6.0	26.411821			73	
3p^63d^8(^3P)5s	^4P	^3/_2	4.0	26.424389			94	
3p^63d^8(^3P)4d	^4D	^5/_2	6.0	26.425205			51	
3p^63d^8(^3P)4d	^4D	^1/_2	2.0	26.426197			70	
3p^63d^8(^3F)5p	°	^7/_2	8.0	26.447290			36 | ^4F°	
3p^63d^8(^3P)4d	^4D	^3/_2	4.0	26.447341			57	
3p^63d^8(^3P)5s	^4P	^1/_2	2.0	26.460481			98	
3p^63d^74s^2	^2F	^5/_2	6.0	26.472459			73	
3p^63d^74s^2	^2F	^7/_2	8.0	26.509767			56	
3p^63d^8(^3P)5s	^2P	^3/_2	4.0	26.565412			90	
3p^63d^8(^3F)5p	^4G°	^7/_2	8.0	26.573289			59	
