Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4d^4(a ^3F)5p	y ^4F°	^5/_2	6.0	7.859671		1.002		
4d^4(^3G)5p	y ^4H°	^9/_2	10.0	7.872692		1.024		
4d^4(a ^3F)5p	y ^4F°	^9/_2	10.0	7.908097				
4d^4(^3G)5p	z ^2F°	^7/_2	8.0	7.919699		1.105		
4d^4(^3G)5p	x ^4F°	^3/_2	4.0	7.923074		0.535		
4d^4(^3H)5p	z ^2H°	^9/_2	10.0	7.951134		0.934		
4d^4(^3G)5p	y ^4H°	^11/_2	12.0	7.952344		1.166		
4d^4(^3G)5p	x ^4F°	^5/_2	6.0	7.955798		1.012		
4d^4(^3G)5p	x ^4F°	^7/_2	8.0	7.960169		1.208		
4d^4(^3G)5p	x ^4F°	^9/_2	10.0	7.975457		1.258		
4d^4(^3G)5p	z ^2F°	^5/_2	6.0	7.983918		0.802		
4d^4(a ^3P)5p	z ^4S°	^3/_2	4.0	8.028059		1.926		
4d^4(a ^3F)5p	y ^2G°	^7/_2	8.0	8.040651		1.040		
4d^4(^3H)5p	z ^2H°	^11/_2	12.0	8.068236		1.112		
4d^4(^3G)5p	y ^4H°	^13/_2	14.0	8.073210				
4d^4(a ^3F)5p	y ^2F°	^7/_2	8.0	8.091327				
4d^4(a ^3F)5p	y ^2F°	^5/_2	6.0	8.092792		0.856		
4d^4(^3G)5p	y ^2H°	^9/_2	10.0	8.094008				
4d^4(^3G)5p	y ^2H°	^11/_2	12.0	8.111623		1.175		
4d^4(a ^3P)5p	y ^2D°	^3/_2	4.0	8.114059		0.769		
4d^4(a ^3F)5p	y ^2G°	^9/_2	10.0	8.145131		1.105		
4d^4(^3G)5p	x ^4G°	^5/_2	6.0	8.149758		0.751		
4d^4(^3G)5p	3°	^7/_2	8.0	8.162034		1.070		
4d^4(a ^3P)5p	y ^2D°	^5/_2	6.0	8.193162		1.166		
4d^4(^3G)5p	x ^4G°	^7/_2	8.0	8.193812				
4d^4(^3D)5p	w ^4D°	^1/_2	2.0	8.229284				
4d^4(^3G)5p	x ^4G°	^9/_2	10.0	8.231492				
4d^4(^3D)5p	w ^4D°	^3/_2	4.0	8.232481		1.075		
4d^4(^3D)5p	w ^4D°	^5/_2	6.0	8.265776		1.289		
4d^4(^3D)5p	w ^4D°	^7/_2	8.0	8.271772		1.436		
4d^4(^3G)5p	x ^4G°	^11/_2	12.0	8.275167		1.209		
4d^4(a ^1G)5p	x ^2F°	^7/_2	8.0	8.355471		1.130		
4d^4(a ^1G)5p	x ^2F°	^5/_2	6.0	8.388539				
4d^4(^3D)5p	x ^4P°	^5/_2	6.0	8.395332		1.426		
4d^4(^3G)5p	x ^2G°	^7/_2	8.0	8.401206		0.921		
4d^4(^3D)5p	w ^4F°	^3/_2	4.0	8.408807				
4d^4(^1I)5p	z ^2K°	^13/_2	14.0	8.417145		0.933		
4d^4(^3D)5p	w ^4F°	^5/_2	6.0	8.432899				
4d^4(^3G)5p	x ^2G°	^9/_2	10.0	8.437431		1.150		
4d^4(^3D)5p	w ^4F°	^7/_2	8.0	8.453205				
4d^4(^3D)5p	w ^4F°	^9/_2	10.0	8.471034		1.250		
4d^4(^3D)5p	x ^4P°	^3/_2	4.0	8.485684		1.535		
4d^4(^1I)5p	y ^2I°	^11/_2	12.0	8.489550				
4d^4(^3D)5p	y ^2P°	^1/_2	2.0	8.510957		0.768		
4d^4(^3D)5p	y ^2P°	^3/_2	4.0	8.542858		1.420		
4d^4(^1I)5p	y ^2I°	^13/_2	14.0	8.543578				
4d^4(^1I)5p	z ^2K°	^15/_2	16.0	8.560793				
4d^4(^3D)5p	x ^4P°	^1/_2	2.0	8.561078		2.410		
4d^4(^3D)5p	w ^2F°	^5/_2	6.0	8.645406		0.885		
4d^4(a ^1G)5p	x ^2H°	^9/_2	10.0	8.679370				
4d^4(^3D)5p	w ^2F°	^7/_2	8.0	8.691484		1.075		
4d^4(a ^1G)5p	x ^2H°	^11/_2	12.0	8.762034				
4d^4(a ^1D)5p	x ^2D°	^5/_2	6.0	8.767307				
4d^4(a ^1D)5p	x ^2D°	^3/_2	4.0	8.770394		0.946		
4d^4(a ^1G)5p	w ^2G°	^9/_2	10.0	8.804267				
4d^4(a ^1G)5p	w ^2G°	^7/_2	8.0	8.826873				
4d^4(^1I)5p	w ^2H°	^11/_2	12.0	8.870643				
4d^4(^1I)5p	w ^2H°	^9/_2	10.0	8.916971				
4d^4(a ^1S)5p	x ^2P°	^1/_2	2.0	8.922684		0.670		
4d^4(^3D)5p	w ^2D°	^3/_2	4.0	8.931698		1.086		
4d^4(a ^1D)5p	v ^2F°	^5/_2	6.0	8.986894				
4d^4(^3D)5p	w ^2D°	^5/_2	6.0	9.029722		1.156		
4d^4(a ^1D)5p	v ^2F°	^7/_2	8.0	9.054849				
4d^4(a ^1S)5p	x ^2P°	^3/_2	4.0	9.077995		1.082		
4d^4(a ^1D)5p	w ^2P°	^1/_2	2.0	9.118635				
4d^4(a ^1D)5p	w ^2P°	^3/_2	4.0	9.181076		1.289		
4d^4(^1F)5p	u ^2F°	^5/_2	6.0	9.192994				
4d^4(^1F)5p	u ^2F°	^7/_2	8.0	9.235774				
4d^4(b ^3F)5p	t ^2F°	^7/_2	8.0	9.267763				
4d^4(b ^3F)5p	w ^4G°	^5/_2	6.0	9.281316				
4d^4(b ^3F)5p	t ^2F°	^5/_2	6.0	9.289661				
