Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
5d^8(^3F)6d	(4,^5/_2)	^9/_2	10.0	13.0664674	0.0000024		48 | 5d^8(^3F)6d | ^2G	L10146
5d^76s6p	105554°	^7/_2	8.0	13.087074	0.000006			L11531,L9479
5d^76s6p	105562°	^9/_2	10.0	13.088079	0.000006			L9479
5d^76s6p	105597°	^5/_2	6.0	13.092402	0.000005			L11531,L9479
5d^76s6p	105726°	^1/_2	2.0	13.108367	0.000006			L11531,L9479
5d^8(^3F)7s	(3,^1/_2)	^7/_2	8.0	13.1168551	0.0000011		69 | 5d^87s | ^4F	L11531
5d^76s6p	105896°	^3/_2	4.0	13.129500	0.000005			L11531,L9479
5d^8(^3F)7s	(3,^1/_2)	^5/_2	6.0	13.1376831	0.0000012		59 | 5d^87s | ^4F	L11531
5d^76s6p	106229°	^7/_2	8.0	13.170830	0.000005			L11531,L9479
5d^8(^3F)6d	(4,^5/_2)	^5/_2	6.0	13.1962549	0.0000016		39 | 5d^8(^3F)6d | ^2D	L11531
5d^76s6p	106852°	^3/_2	4.0	13.248070	0.000005			L11531,L9479
5d^87p	106995°	^9/_2	10.0	13.265720	0.000007			L11531,L9479
5d^87p	106996°	^7/_2	8.0	13.265884	0.000006			L11531,L9479
5d^76s6p	107191°	^5/_2	6.0	13.290055	0.000006			L11531,L9479
5d^76s6p	107386°	^9/_2	10.0	13.314206	0.000005			L11531,L9479
5d^76s6p	107588°	^3/_2	4.0	13.339232	0.000005			L11531,L9479
5d^76s6p	108037°	^7/_2	8.0	13.394919	0.000005			L11531,L9479
5d^76s6p	108038°	^5/_2	6.0	13.395018	0.000006			L11531,L9479
5d^76s6p	108155°	^3/_2	4.0	13.409583	0.000006			L11531,L9479
5d^76s6p	108322°	^7/_2	8.0	13.430272	0.000005			L11531,L9479
5d^76s6p	108385°	^11/_2	12.0	13.438140	0.000016			L9479
5d^76s6p	108639°	^5/_2	6.0	13.469555	0.000005			L11531,L9479
