Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
5d^4	^5D°	1	3.0	5.608283		1.461		L3466
5d^4	454°	2	5.0	5.634699		1.150		L3466
5d^4	461°	1	3.0	5.724924		1.361		L3466
5d^4	462°	4	9.0	5.738853		1.405		L3466
5d^4	462°	5	11.0	5.739857				L3466
5d^4	^5D°	2	5.0	5.751290		1.31		L3466
5d^4	466°	4	9.0	5.783343		1.210		L3466
5d^4	468°	3	7.0	5.806352		1.204		L3466
5d^4	468°	2	5.0	5.808745		1.097		L3466
5d^4	471°	3	7.0	5.848233		1.093		L3466
5d^4	472°	4	9.0	5.862087		1.198		L3466
5d^4	475°	2	5.0	5.891061		1.292		L3466
5d^4	475°	1	3.0	5.901154				L3466
5d^4	478°	0	1.0	5.926562				L3466
5d^4	478°	3	7.0	5.929595		1.198		L3466
5d^4	478°	6	13.0	5.930133		1.300		L2960
5d^4	480°	0	1.0	5.959239				L3466
5d^4	481°	2	5.0	5.971877				L3466
5d^4	482°	2	5.0	5.978904		1.448		L3466
5d^4	484°	4	9.0	6.009557		1.268		L3466
5d^4	486°	2	5.0	6.033883		1.137		L3466
5d^4	487°	1	3.0	6.047498		0.750		L3466
5d^4	489°	3	7.0	6.070596		1.275		L3466
5d^4	490°	5	11.0	6.082067		1.212		L2960
5d^4	490°	2	5.0	6.085199		1.33		L3466
5d^4	495°	3	7.0	6.141716		1.318		L3466
5d^4	495°	2	5.0	6.148736		1.63		L3466
5d^4	496°	3	7.0	6.155394		1.045		L3466
5d^4	498°	1	3.0	6.185203		2.023		L3466
5d^4	499°	4	9.0	6.191501				L3466
5d^4	510°	3	7.0	6.332354		1.156		L3466
5d^4	511°	2	5.0	6.347659		1.363		L3466
5d^4	513°	1	3.0	6.363659		1.052		L3466
5d^4	515°	2	5.0	6.389428		1.317		L3466
5d^4	521°	3	7.0	6.462208		1.088		L3466
5d^4	521°	1	3.0	6.466490		1.618		L3466
5d^4	525°	3	7.0	6.519140		1.403		L3466
5d^4	528°	1	3.0	6.549407		0.930		L3466
5d^4	534°	3	7.0	6.628904		1.226		L3466
5d^4	536°	2	5.0	6.651110		1.339		L3466
5d^4	545°	2	5.0	6.761327		1.035		L3466
5d^4	546°	3	7.0	6.775589		0.935		L3466
5d^4	551°	3	7.0	6.835046		1.250		L3466
5d^4	555°	3	7.0	6.886468		1.46		L3466
5d^4	560°	2	5.0	6.945440		0.991		L3466
5d^4	561°	4	9.0	6.960782		1.26		L3466
5d^4	567°	4	9.0	7.036468		1.22		L3466
