Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4s^24p7p	^3S	1	3.0	7.4830197				
4s^24p7d	(^1/_2,^3/_2)°	2	5.0	7.4890628				
4s^24p7d	(^1/_2,^5/_2)°	3	7.0	7.4923537			37	
4s^24p7p	^1D	2	5.0	7.4956465		1.15		
4s^24p7d	(^1/_2,^5/_2)°	2	5.0	7.5030659				
4s^24p6d	(^3/_2,^3/_2)°	1	3.0	7.5072380				
4s^24p6d	(^3/_2,^5/_2)°	4	9.0	7.5075366				
4s^24p6d	(^3/_2,^3/_2)°	0	1.0	7.5143440				
4s^24p(^2P°_1/2)6f	^2[^7/_2]	3	7.0	7.5175534				
4s^24p(^2P°_1/2)6f	^2[^5/_2]	3	7.0	7.5177158				
4s^24p(^2P°_1/2)6f	^2[^7/_2]	4	9.0	7.5177444				
4s^24p(^2P°_1/2)6f	^2[^5/_2]	2	5.0	7.5178007				
4s^24p6g	(^1/_2,^7/_2)°	3	7.0	7.520650				
4s^24p7p	^1S	0	1.0	7.5225012				
4s^24p9s	(^1/_2,^1/_2)°	1	3.0	7.5319555				
4s^24p9s	(^1/_2,^1/_2)°	0	1.0	7.5344253				
4s^24p7d	(^1/_2,^3/_2)°	1	3.0	7.545321				
4s^24p6d	(^3/_2,^3/_2)°	3	7.0	7.548932				
4s^24p(^2P°_3/2)5f	^2[^7/_2]	3	7.0	7.5633720				
4s^24p(^2P°_3/2)5f	^2[^7/_2]	4	9.0	7.5635762				
4s^24p(^2P°_3/2)5f	^2[^5/_2]	3	7.0	7.5674785				
4s^24p(^2P°_3/2)5f	^2[^5/_2]	2	5.0	7.5675783				
4s^24p(^2P°_3/2)5f	^2[^9/_2]	5	11.0	7.570526				
4s^24p(^2P°_3/2)5f	^2[^9/_2]	4	9.0	7.5709229				
4s^24p6d	(^3/_2,^5/_2)°	2	5.0	7.574378				
4s^24p(^2P°_3/2)5f	^2[^3/_2]	1	3.0	7.574733?				
4s^24p(^2P°_3/2)5f	^2[^3/_2]	2	5.0	7.574864				
4s^24p6d	(^3/_2,^5/_2)°	1	3.0	7.581928				
4s^24p8s	(^3/_2,^1/_2)°	2	5.0	7.594531				
4s^24p6d	(^3/_2,^5/_2)°	3	7.0	7.596312				
4s^24p8d	(^1/_2,^3/_2)°	2	5.0	7.5963980				
4s^24p8s	(^3/_2,^1/_2)°	1	3.0	7.6055840				
4s^24p(^2P°_1/2)7f	^2[^7/_2]	3	7.0	7.619365				
4s^24p(^2P°_1/2)7f	^2[^5/_2]	3	7.0	7.619722				
4s^24p(^2P°_1/2)7f	^2[^7/_2]	4	9.0	7.619727?				
4s^24p(^2P°_1/2)7f	^2[^5/_2]	2	5.0	7.619773?				
4s^24p8d	(^1/_2,^5/_2)°	3	7.0	7.627846				
4s^24p10s	(^1/_2,^1/_2)°	0	1.0	7.629878				
4s^24p8d	(^1/_2,^5/_2)°	2	5.0	7.630325				
4s^24p10s	(^1/_2,^1/_2)°	1	3.0	7.630760				
4s^24p8d	(^1/_2,^3/_2)°	1	3.0	7.633882				
