Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
2s^22p^5(^2P°_3/2)5g	^2[^5/_2]°	3	7.0	111.27214				
2s^22p^5(^2P°_3/2)5g	^2[^11/_2]°	5	11.0	111.27662				
2s^22p^5(^2P°_3/2)5g	^2[^11/_2]°	6	13.0	111.27662				
2s^22p^5(^2P°_3/2)5f	^2[^7/_2]	3	7.0	111.28047				
2s^22p^5(^2P°_3/2)5f	^2[^7/_2]	4	9.0	111.28079				
2s^22p^5(^2P°_3/2)5g	^2[^7/_2]°	3	7.0	111.28462				
2s^22p^5(^2P°_3/2)5g	^2[^7/_2]°	4	9.0	111.28462				
2s^22p^5(^2P°_3/2)5g	^2[^9/_2]°	4	9.0	111.28927				
2s^22p^5(^2P°_3/2)5g	^2[^9/_2]°	5	11.0	111.28927				
2s^22p^5(^2P°_1/2)5d	^2[^3/_2]°	1	3.0	111.500				
2s^22p^5(^2P°_1/2)5f	^2[^5/_2]	3	7.0	111.68954				
2s^22p^5(^2P°_1/2)5f	^2[^7/_2]	3	7.0	111.69037				
2s^22p^5(^2P°_1/2)5f	^2[^7/_2]	4	9.0	111.69088				
2s^22p^5(^2P°_1/2)5f	^2[^5/_2]	2	5.0	111.69167				
2s^22p^5(^2P°_1/2)5g	^2[^7/_2]°	3	7.0	111.70832				
2s^22p^5(^2P°_1/2)5g	^2[^9/_2]°	4	9.0	111.70832				
2s^22p^5(^2P°_1/2)5g	^2[^9/_2]°	5	11.0	111.70832				
2s^22p^5(^2P°_1/2)5g	^2[^7/_2]°	4	9.0	111.70832				
2s^22p^5(^2P°_3/2)6s	^2[^3/_2]°	1	3.0	112.162				
2s^22p^5(^2P°_1/2)6s	^2[^1/_2]°	1	3.0	112.580				
2s^22p^5(^2P°_3/2)6d	^2[^1/_2]°	1	3.0	113.725				
2s^22p^5(^2P°_3/2)6d	^2[^3/_2]°	1	3.0	113.837				
2s^22p^5(^2P°_1/2)6d	^2[^3/_2]°	1	3.0	114.244				
2s^22p^5(^2P°_3/2)7d	^2[^3/_2]°	1	3.0	115.474				
2s^22p^5(^2P°_1/2)7d	^2[^3/_2]°	1	3.0	115.884				
2s^22p^5(^2P°_3/2)8d	^2[^3/_2]°	1	3.0	116.548				
2s^22p^5(^2P°_1/2)8d	^2[^3/_2]°	1	3.0	116.954				
2s^22p^5(^2P°_3/2)9d	^2[^3/_2]°	1	3.0	117.277				
2s^22p^5(^2P°_1/2)9d	^2[^3/_2]°	1	3.0	117.688				
2s^22p^5(^2P°_3/2)10d	^2[^3/_2]°	1	3.0	117.789				
2s^22p^5(^2P°_1/2)10d	^2[^3/_2]°	1	3.0	118.204				
