Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4s^24p^4(^3P_2)6h	^2[6]°	^13/_2	14.0	50.216892	0.000006		94	L4311
4s^24p^4(^3P_2)6h	^2[4]°	^7/_2	8.0	50.224275	0.000006		94	L4311
4s^24p^4(^3P_2)6h	^2[4]°	^9/_2	10.0	50.224422	0.000006		94	L4311
4s^24p^4(^3P_2)6h	^2[7]°	^15/_2	16.0	50.230875	0.000006		94	L4311
4s^24p^4(^3P_2)6h	^2[7]°	^13/_2	14.0	50.231054	0.000006		94	L4311
4s^24p^4(^3P_2)6h	^2[3]°	^7/_2	8.0	50.235994	0.000006		93	L4311
4s^24p^4(^3P_2)6h	^2[3]°	^5/_2	6.0	50.236249	0.000006		93	L4311
4s^24p^4(^3P_1)6h	^2[6]°	^11/_2	12.0	51.249909	0.000006		100	L4311
4s^24p^4(^3P_1)6h	^2[6]°	^13/_2	14.0	51.250033	0.000006		100	L4311
4s^24p^4(^3P_1)6h	^2[5]°	^9/_2	10.0	51.264993	0.000006		100	L4311
4s^24p^4(^3P_1)6h	^2[5]°	^11/_2	12.0	51.265020	0.000006		100	L4311
4s^24p^4(^3P_0)6h	^2[5]°	^9/_2	10.0	51.305538	0.000006		91	L4311
4s^24p^4(^1D_2)6h	^2[7]°	^15/_2	16.0	52.727076	0.000006		94	L4311
4s^24p^4(^1D_2)6h	^2[7]°	^13/_2	14.0	52.727195	0.000006		94	L4311
4s^24p^4(^1D_2)6h	^2[4]°	^7/_2	8.0	52.742809	0.000006		94	L4311
4s^24p^4(^1D_2)6h	^2[4]°	^9/_2	10.0	52.742876	0.000006		94	L4311
4s^24p^4(^1D_2)6h	^2[6]°	^11/_2	12.0	52.757700	0.000006		94	L4311
4s^24p^4(^1D_2)6h	^2[6]°	^13/_2	14.0	52.757788	0.000006		94	L4311
4s^24p^4(^1D_2)6h	^2[5]°	^11/_2	12.0	52.759105	0.000006		94	L4311
4s^24p^4(^1D_2)6h	^2[5]°	^9/_2	10.0	52.759296	0.000006		94	L4311
