Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
5p^2(^3P)8s	^2P	^1/_2?	2.0	8.1762246	0.0000006			L10083,L6231
5p^2(^1D_2)6p	(2,^3/_2)°	^3/_2	4.0	8.17787	0.00006		35	L6684
5p^2(^3P)8s	^2P	^1/_2	2.0	8.1841612	0.0000006			L10083
5p^2(^3P)8d	^2D?	^3/_2	4.0	8.1858214	0.0000006			L10083
5p^2(^3P_0)9p	(0,^3/_2)°	^3/_2	4.0	8.186651	0.000006		83	L10083
5p^2(^3P)8s	^4P	^3/_2	4.0	8.1969942	0.0000006			L10083
5p^2(^3P_0)6f	^2[3]°	^5/_2	6.0	8.2223439	0.0000006			L10083
5p^2(^3P_0)6f	^2[3]°	^7/_2	8.0	8.2227873	0.0000006			L10083
5p^2(^3P)6d	^2P	^1/_2	2.0	8.2268300	0.0000006		51	L10083
5p^2(^3P_2)7p	(2,^1/_2)°	^5/_2	6.0	8.2277938	0.0000006		73	L10083
5p^2(^3P_2)7p	(2,^3/_2)°	^7/_2	8.0	8.2332181	0.0000006		84	L10083
5p^2(^3P)6d	^4F	^9/_2	10.0	8.2360345	0.0000006		70	L10083
5p^2(^3P)6d	66535	^3/_2,^5/_2	10.0	8.249312	0.000006			L10083
5p^2(^3P_2)7p	(2,^1/_2)°	^3/_2	4.0	8.2501012	0.0000006		46	L10083
5p^2(^3P_2)7p	(2,^3/_2)°	^1/_2	2.0	8.267899	0.000012		53	L6684
5p^2(^3P)6d	^4D	^7/_2	8.0	8.2750929	0.0000006		50	L10083
5p^2(^3P)6d	66829	^3/_2	4.0	8.2857808	0.0000006			L10083
5p^2(^3P_2)7p	(2,^3/_2)°	^5/_2	6.0	8.2868028	0.0000006		74	L10083
5p^2(^3P_2)7p	(2,^3/_2)°	^3/_2	4.0	8.3017098	0.0000006		27	L10083
5p^2(^3P)6d	^2D	^5/_2	6.0	8.303073	0.000006		39	L10083
5p^2(^3P)6d	67053	^3/_2	4.0	8.3135288	0.0000006			L10083
