Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^3	^2F2°	^7/_2	8.0	3.941201			82	
4f^2(^1D)5d	^2S	^1/_2	2.0	3.943156			68	
4f^2(^1D)5d	^2P	^3/_2	4.0	4.003316			73	
4f^2(^3H_6)6s_1/2	(6,^1/_2)	^13/_2	14.0	4.061736			100	
4f^2(^3F_2)6s_1/2	(2,^1/_2)	^3/_2	4.0	4.133431			98	
4f^2(^3H_6)6s_1/2	(6,^1/_2)	^11/_2	12.0	4.149306			97	
4f^2(^3F_2)6s_1/2	(2,^1/_2)	^5/_2	6.0	4.173307			89	
4f^2(^1D)5d	^2P	^1/_2	2.0	4.240087			68	
4f^2(^1D)5d	^2F	^5/_2	6.0	4.279968			53	
4f^2(^3F_3)6s_1/2	(3,^1/_2)	^7/_2	8.0	4.317810			89	
4f^2(^1D)5d	^2G	^7/_2	8.0	4.342483			48	
4f^2(^3P)5d		^3/_2	4.0	4.356534			32 | ^4F	
4f^2(^3F_4)6s_1/2	(4,^1/_2)	^9/_2	10.0	4.375526			69	
4f^2(^3F_3)6s_1/2	(3,^1/_2)	^5/_2	6.0	4.387078			91	
4f^2(^3F_4)6s_1/2	(4,^1/_2)	^7/_2	8.0	4.438773			50	
4f^2(^1D)5d	^2G	^9/_2	10.0	4.442163			54	
4f^2(^3P)5d	^4F	^3/_2	4.0	4.446537			65	
4f^2(^1D)5d	^2F	^7/_2	8.0	4.542828			39	
4f^2(^1I)5d	^2I	^13/_2	14.0	4.543045			69	
4f^2(^3P)5d	^4F	^5/_2	6.0	4.544305			80	
4f^2(^1I)5d	^2I	^11/_2	12.0	4.546571			92	
4f^2(^3P)5d	^4P	^1/_2	2.0	4.548138			57	
4f^2(^3P)5d		^5/_2	6.0	4.588893			41 | ^4P	
4f^2(^3P)5d	^4P	^3/_2	4.0	4.611920			40	
4f^2(^3P)5d	^4F	^7/_2	8.0	4.701429			61	
4f^2(^1G_4)6s_1/2	(4,^1/_2)	^9/_2	10.0	4.766992			68	
4f^2(^3P)5d		^1/_2	2.0	4.779578			35 | ^4D	
4f^2(^3P)5d	^4P	^5/_2	6.0	4.797508			50	
4f^2(^1I)5d	^2K	^13/_2	14.0	4.798386			63	
4f^2(^1G_4)6s_1/2	(4,^1/_2)	^7/_2	8.0	4.801474			57	
4f^2(^1I)5d	^2K	^15/_2	16.0	4.808821			72	
4f^2(^3P)5d	^4F	^9/_2	10.0	4.838393			73	
4f^2(^3P)5d	^4D	^3/_2	4.0	4.850323			56	
4f^3	^2G2°	^9/_2	10.0	4.863355			59	
4f^2(^3P)5d	^4D	^1/_2	2.0	4.895576			57	
4f^2(^1I)5d	^2L	^15/_2	16.0	4.925395			83	
4f^2(^1I)5d	^2H	^11/_2	12.0	4.926263			86	
4f^2(^1I)5d	^2H	^9/_2	10.0	4.943271			81	
4f^3	^2G2°	^7/_2	8.0	4.952018			59	
4f^2(^3P)5d	^4D	^5/_2	6.0	4.971600			71	
4f^2(^3P)5d		^3/_2	4.0	4.984876			32 | ^2P	
4f^2(^3P)5d	^4D	^7/_2	8.0	5.086325			85	
4f^2(^1I)5d	^2L	^17/_2	18.0	5.086684			100	
4f^2(^3P)5d	^2F	^7/_2	8.0	5.539612			77	
