Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^2(^3H)5d^2(^3F) (^5L)6p?	^6M°	^11/_2	12.0	2.785115		1.14:		
4f^2(^3H)5d^2(^3F) (^5L)6p?	^6M°	^15/_2	16.0	2.789497		1.02		
4f^2(^3H)5d^2(^3F) (^5L)6p?	^6M°	^9/_2	10.0	2.790810		1.105		
4f^2(^3H)5d^2(^3F) (^5L)6p?	^6M°	^7/_2	8.0	2.797876		1.030		
4f^2(^3H)5d^2(^3F) (^5L)6p?	°	^11/_2	12.0	2.799222		1.085		
4f^2(^3H)5d^2(^3F) (^5L)6p?	°	^13/_2	14.0	2.810737		0.92		
4f^2(^3H)5d^2(^3F) (^5L)6p?	°	^9/_2	10.0	2.813772		1.03		
4f^2(^3H)5d^2(^3F) (^5L)6p?	°	^17/_2	18.0	2.814552		1.175		
4f^2(^3H)5d^2(^3F) (^5L)6p?	°	^13/_2	14.0	2.817650		1.14		
4f^2(^3H)5d^2(^3F) (^5L)6p?	°	^11/_2	12.0	2.819726				
4f^2(^3H)5d^2(^3F) (^5L)6p?	°	^9/_2	10.0	2.822116		1.110		
4f^36s6p?	^4K?	^15/_2	16.0	2.822197		1.03		
4f^3(^4I°)5d (^5L°)6p?	^6M?	^13/_2	14.0	2.825021		0.71		
4f^25d^26p?	^6L°	^13/_2	14.0	2.825171		0.95		
4f^25d^26p?	°	^11/_2	12.0	2.828236		1.02		
4f^25d^26p?	°	^13/_2	14.0	2.830771		1.105		
4f^25d^26p?	°	^11/_2	12.0	2.833162		1.025		
4f^25d^26p?	°	^11/_2	12.0	2.836937		0.98		
4f^25d^26p?	°	^9/_2	10.0	2.841884		1.08		
4f^25d^26p?	°	^9/_2	10.0	2.842262		1.115		
4f^25d^26p?	°	^11/_2	12.0	2.845383		0.85		
4f^25d^26p?	°	^13/_2	14.0	2.848481		1.080		
4f^3(^4I°)5d (^5L°)6p?	^6L?	^11/_2	12.0	2.859986		0.76		
4f^36s6p?	^4I?	^13/_2	14.0	2.862185		1.11		
4f^36s6p?	°	^9/_2	10.0	2.862457		0.950		
4f^36s6p?	°	^11/_2	12.0	2.877367		1.050		
4f^36s6p?	^4G?	^9/_2	10.0	2.881657		1.185		
4f^36s6p?	°	^9/_2	10.0	2.886363		1.060		
4f^36s6p?	°	^11/_2	12.0	2.890007		1.005		
4f^36s6p?	°	^9/_2	10.0	2.904998				
4f^36s6p?	°	^11/_2	12.0	2.910543		0.965		
4f^36s6p?	°	^15/_2	16.0	2.912220		1.02		
4f^36s6p?	°	^11/_2	12.0	2.927471		1.17		
4f^36s6p?	°	^11/_2	12.0	2.946760		0.925		
4f^36s6p?	^4K?	^17/_2	18.0	2.950039		1.09		
4f^36s6p?	^4K?	^9/_2	10.0	2.953130		0.90		
4f^3(^4I°)5d (^5L°)6p?	^6M?	^15/_2	16.0	2.956114		0.87		
4f^3(^4I°)5d (^5L°)6p?	^6M?	^13/_2	14.0	2.962137		0.995		
4f^3(^4I°)5d (^5L°)6p?	°	^11/_2	12.0	2.966085		1.04		
4f^35d6p?	^6K?	^9/_2	10.0	2.972651		0.845		
4f^35d6p?	°	^7/_2	8.0	2.973644		0.88		
4f^35d6p?	°	^13/_2	14.0	2.975322		1.090		
4f^3(^4I°)5d (^5L°)6p?	^6L?	^13/_2	14.0	2.984722		0.99		
4f^3(^4I°)5d (^5L°)6p?	°	^13/_2	14.0	2.990014		1.00?		
4f^35d6p?	^4M?	^15/_2	16.0	2.991239		0.93		
4f^35d6p?	^4M?	^11/_2	12.0	2.992553		1.105		
4f^35d6p?	°	^15/_2	16.0	2.995029		1.09		
4f^36s6p?	^4K?	^17/_2	18.0	2.999814		1.16		
4f^35d6p?	^4L?	^13/_2	14.0	3.004795		0.87		
4f^35d6p?	^4L?	^11/_2	12.0	3.006808		1.12		
4f^35d6p?	^4L?	^13/_2	14.0	3.008829		1.10		
4f^35d6p?	^4L?	^11/_2	12.0	3.013748		0.97		
4f^35d6p?	^4L?	^11/_2	12.0	3.014310		0.86		
4f^35d6p?	^4L?	^11/_2	12.0	3.017002		1.10		
4f^35d6p?	°	^13/_2	14.0	3.023993		1.020		
4f^35d6p?	°	^11/_2	12.0	3.026014		0.86		
4f^35d6p?	°	^9/_2	10.0	3.030398		0.995		
4f^35d6p?	°	^15/_2	16.0	3.034262		1.11		
4f^35d6p?	°	^15/_2	16.0	3.041197		1.105		
4f^35d6p?	°	^11/_2	12.0	3.041877		1.00		
4f^35d6p?	°	^13/_2	14.0	3.044437		1.035		
4f^35d6p?	°	^11/_2	12.0	3.048122		0.93		
4f^35d6p?	^6L?	^11/_2	12.0	3.048876		0.680		
4f^35d6p?	^6L?	^15/_2	16.0	3.054325		1.075		
4f^35d6p?		^11/_2	12.0	3.064991		1.035		
4f^35d6p?		^15/_2	16.0	3.069173		1.075		
4f^35d6p?	^6K?	^11/_2	12.0	3.077478		0.96		
4f^35d6p?	^6K?	^11/_2	12.0	3.088037		1.07		
4f^35d6p?		^11/_2	12.0	3.100468		1.030		
4f^35d6p?	°	^7/_2	8.0	3.101313		0.960		
4f^3(^4I°)5d (^5L°)6p?	^6M?	^17/_2	18.0	3.102773		1.075		
4f^35d6p?		^11/_2	12.0	3.111733		1.01		
4f^3(^4I°)5d (^5L°)6p?	^6L?	^15/_2	16.0	3.120557		1.12		
4f^3(^4I°)5d (^5L°)6p?	°	^9/_2	10.0	3.125537		1.05		
4f^3(^4I°)5d (^5L°)6p?	°	^13/_2	14.0	3.128930		1.005		
4f^3(^4I°)5d (^5L°)6p?	°	^11/_2	12.0	3.130684		0.980		
4f^3(^4I°)5d (^5L°)6p?	°	^11/_2	12.0	3.134219		1.10		
4f^3(^4I°)5d (^5L°)6p?	°	^11/_2	12.0	3.134370		1.11		
4f^3(^4I°)5d (^5L°)6p?	°	^13/_2	14.0	3.138307		0.99		
4f^35d6p?	^4L?	^15/_2	16.0	3.139478		1.03		
4f^35d6p?		^11/_2	12.0	3.140981		0.91		
4f^35d6p?		^13/_2	14.0	3.143916		1.01		
4f^35d6p?	°	^11/_2	12.0	3.145102		1.07		
4f^35d6p?	°	^13/_2	14.0	3.147028		1.145		
4f^35d6p?	°	^13/_2	14.0	3.155945		1.040		
4f^35d6p?	°	^11/_2	12.0	3.156852		1.07		
4f^35d6p?	°	^9/_2	10.0	3.158342		0.915		
4f^35d6p?	^6L?	^13/_2	14.0	3.161461		0.975		
4f^35d6p?	°	^11/_2	12.0	3.167954		1.02		
4f^35d6p?	°	^13/_2	14.0	3.172498		1.15		
4f^35d6p?		^13/_2	14.0	3.175083		1.050		
4f^35d6p?	°	^13/_2	14.0	3.175768		1.11		
4f^35d6p?	°	^9/_2	10.0	3.181168		0.98		
4f^35d6p?	°	^17/_2	18.0	3.182023				
4f^35d6p?	°	^9/_2	10.0	3.186987		1.020		
4f^35d6p?	°	^9/_2	10.0	3.189993		1.025		
4f^35d6p?	°	^7/_2	8.0	3.192049		0.930		
4f^35d6p?	^4M?	^15/_2	16.0	3.196505		0.97		
4f^35d6p?	°	^9/_2	10.0	3.200633		1.020		
4f^35d6p?	^6K?	^13/_2	14.0	3.203774		1.04		
4f^35d6p?	°	^13/_2	14.0	3.204193		1.055		
4f^35d6p?	°	^15/_2	16.0	3.206469		0.98		
4f^35d6p?	°	^13/_2	14.0	3.211486		1.165		
4f^35d6p?	°	^13/_2	14.0	3.218967		1.15		
4f^35d6p?	°	^9/_2	10.0	3.224355		1.055		
