Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^7(^4F)4p	z ^3F°	3	7.0	6.24653767	0.00000012	1.055	76	L9429,L7185
3d^7(^4F)4p	z ^3F°	2	5.0	6.31257177	0.00000012	0.688	93	L9429,L7185
3d^7(^4F)4p	z ^3D°	3	7.0	6.38670726	0.00000012	1.32	91	L9429,L7185
3d^7(^4F)4p	z ^3D°	2	5.0	6.47566059	0.00000012	1.161	93	L9429,L7185
3d^7(^4F)4p	z ^3D°	1	3.0	6.53206212	0.00000012	0.50	95	L9429,L7185
3d^7(^4P)4p	z ^5S°	2	5.0	6.94441385	0.00000025	2.01	99	L9429,L7185
3d^7(^2D1)4s	^3D	1	3.0	[7.484]	0.004			L18301
3d^7(^2D1)4s	^3D	2	5.0	[7.507]	0.004			L18301
3d^7(^2D1)4s	^3D	3	7.0	[7.547]	0.004			L18301
3d^7(^4P)4p	y ^5D°	3	7.0	7.59288480	0.00000025	1.505	88	L9429,L7185
3d^7(^4P)4p	y ^5D°	2	5.0	7.5953115	0.0000004	1.502	86	L9429,L7185
3d^7(^4P)4p	y ^5D°	1	3.0	7.6064638	0.0000004	1.51	86	L9429,L7185
3d^7(^4P)4p	y ^5D°	4	9.0	7.61117297	0.00000025	1.51	95	L9429,L7185
3d^7(^4P)4p	y ^5D°	0	1.0	7.6198362	0.0000005		91	L9429
3d^7(^4P)4p	z ^3S°	1	3.0	7.74158302	0.00000012	2.06	54	L9429,L7185
3d^7(^2G)4p	z ^3H°	5	11.0	7.84902872	0.00000012	1.03	72	L9429,L7185
3d^7(^4P)4p	z ^5P°	3	7.0	7.85369635	0.00000012	1.67	93	L9429,L7185
3d^7(^4P)4p	z ^5P°	2	5.0	7.85654799	0.00000025	1.697	74	L9429,L7185
3d^7(^2G)4p	y ^3F°	4	9.0	7.87425876	0.00000012	1.152	58	L9429,L7185
3d^7(^4P)4p	y ^3D°	3	7.0	7.88378161	0.00000012	1.35	88	L9429,L7185
3d^7(^2G)4p	z ^3H°	6	13.0	7.88507217	0.00000025	1.16	97	L9429,L7185
3d^7(^4P)4p	y ^3D°	2	5.0	7.88737753	0.00000012	1.32	63	L9429,L7185
3d^7(^4P)4p	z ^5P°	1	3.0	7.89347780	0.00000012	2.377	74	L9429,L7185
3d^7(^2G)4p	z ^3H°	4	9.0	7.90928888	0.00000012	0.86	83	L9429,L7185
3d^7(^4P)4p	y ^3D°	1	3.0	7.91827191	0.00000025	0.58	80	L9429,L7185
3d^7(^2D1)4s	^1D	2	5.0	[7.923]	0.004			L18301
3d^7(^2G)4p	y ^3F°	3	7.0	7.97962921	0.00000025	1.06	81	L9429,L7185
3d^7(^2G)4p	z ^1G°	4	9.0	7.98475087	0.00000012	1.07	51	L9429,L7185
3d^7(^2G)4p	y ^3G°	5	11.0	8.00959966	0.00000012	1.16	79	L9429,L7185
3d^7(^2P)4p	z ^3P°	0	1.0	8.01006448	0.00000025		58	L9429
3d^7(^4P)4p	y ^3P°	2	5.0	8.04838837	0.00000012	1.430	35	L9429,L7185
3d^7(^2G)4p	z ^1H°	5	11.0	8.05370134	0.00000012	1.05	63	L9429,L7185
3d^7(^2G)4p	y ^3F°	2	5.0	8.06107009	0.00000025	0.78	77	L9429,L7185
3d^7(^2P)4p	z ^3P°	1	3.0	8.06250794	0.00000012	1.49	64	L9429,L7185
3d^7(^2G)4p	y ^3G°	4	9.0	8.07807155	0.00000012	1.06	73	L9429,L7185
3d^7(^2G)4p	y ^3G°	3	7.0	8.08062810	0.00000012	0.78	84	L9429,L7185
3d^7(^2P)4p	z ^3P°	2	5.0	8.10960371	0.00000012	1.50	31	L9429,L7185
3d^7(^4P)4p	y ^3P°	0	1.0	8.1224517	0.0000004		62	L9429
3d^7(^4P)4p	y ^3P°	1	3.0	8.14046139	0.00000012	1.50	88	L9429,L7185
3d^7(^2G)4p	z ^1F°	3	7.0	8.18514505	0.00000012	1.01	75	L9429,L7185
3d^7(^2P)4p	z ^1D°	2	5.0	8.3328860	0.0000004	1.05	47	L9429,L7185
3d^7(^2P)4p	x ^3D°	3	7.0	8.37191162	0.00000025	1.33	84	L9429,L7185
3d^7(^2P)4p	x ^3D°	1	3.0	8.40915250	0.00000025	0.56	74	L9429,L7185
3d^7(^2P)4p	^1S°	0	1.0	8.41988259	0.00000025		79	L9429
3d^7(^2P)4p	x ^3D°	2	5.0	8.42340833	0.00000012	1.15	65	L9429,L7185
3d^7(^2H)4p	x ^3G°	5	11.0	8.45609577	0.00000012	1.18	94	L9429,L7185
3d^7(^2H)4p	z ^3I°	6	13.0	8.46949859	0.00000012	1.02	66	L9429,L7185
3d^7(^2H)4p	z ^3I°	7	15.0	8.50707932	0.00000025	1.14	100	L9429,L7185
3d^7(^2H)4p	z ^3I°	5	11.0	8.53376431	0.00000025	0.81	97	L9429,L7185
3d^7(^2H)4p	x ^3G°	4	9.0	8.53549724	0.00000025	1.05	92	L9429,L7185
3d^7(^2D2)4p	w ^3D°	3	7.0	8.5623404	0.0000004	1.31	67	L9429,L7185
3d^7(^2D2)4p	w ^3D°	1	3.0	8.5942222	0.0000004	0.75	34	L9429,L7185
3d^7(^2H)4p	x ^3G°	3	7.0	8.59907782	0.00000025	0.78	88	L9429,L7185
3d^7(^2H)4p	z ^1I°	6	13.0	8.63146931	0.00000012	1.02	66	L9429,L7185
3d^7(^2D2)4p	w ^3D°	2	5.0	8.63389048	0.00000025	1.16	58	L9429,L7185
3d^7(^2D2)4p	x ^3F°	4	9.0	8.70194937	0.00000025	1.26	77	L9429,L7185
3d^7(^2P)4p	y ^3S°	1	3.0	8.71186315	0.00000025		75	L9429
