Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^7(a ^2D)4s4p(^3P°)	^4F°	^7/_2	8.0	6.135240		1.260	75	
3p^63d^7(a ^2D)4s4p(^3P°)	w ^2P°	^1/_2	2.0	6.168800		1.365		
3p^63d^7(a ^2D)4s4p(^3P°)	^4F°	^5/_2	6.0	6.180250		1.079	43	
3p^63d^7(a ^2D)4s4p(^3P°)	^4F°	^3/_2	4.0	6.212234		0.569	50	
3p^63d^8(^1G)4p	y ^2H°	^9/_2	10.0	6.225346		0.899	81	
3p^63d^8(^1G)4p	y ^2H°	^11/_2	12.0	6.245817		1.091	69	
3p^63d^8(^1G)4p	u ^2F°	^7/_2	8.0	6.270963		1.125	60	
3p^63d^8(^1G)4p	w ^2G°	^9/_2	10.0	6.272780		1.10	40	
3p^63d^8(^1G)4p	w ^2G°	^7/_2	8.0	6.274992		0.82	38	
3p^63d^7(^2H)4s4p(^3P°)	^4H°	^11/_2	12.0	6.286381		1.110	86	
3p^63d^8(^1G)4p	u ^2F°	^5/_2	6.0	6.287542		0.905	57	
3p^63d^8(^1G)4p	13°	^7/_2	8.0	6.290735				
3p^63d^8(^1G)4p	13°	^9/_2	10.0	6.290735				
3p^63d^8(^1G)4p	s ^4D°	^7/_2	8.0	6.291164		1.458		
3p^63d^8(^1G)4p	14°	^5/_2	6.0	6.299209		1.136		
3p^63d^7(^2H)4s4p(^3P°)	^4H°	^9/_2	10.0	6.311119		0.941	86	
3p^63d^7(^2P)4s4p(^3P°)	v ^2P°	^3/_2	4.0	6.313909		1.340	53	
3p^63d^7(^2P)4s4p(^3P°)	v ^2P°	^1/_2	2.0	6.316433		0.732	71	
3p^63d^8(^3F)4d	e ^4P	^5/_2	6.0	6.328434		1.59		
3p^63d^8(^3F)4d	e ^4D	^7/_2	8.0	6.329763		1.402		
3p^63d^8(^3F)4d	s ^4D°	^5/_2	6.0	6.340475				
3p^63d^8(^3F)4d	e ^4H	^13/_2	14.0	6.340866		1.224		
3p^63d^7(a ^2D)4s4p(^3P°)	w ^4P°	^5/_2	6.0	6.343035		1.578	73	
3p^63d^8(^3F)4d	g ^4F	^9/_2	10.0	6.344289		1.337		
3p^63d^8(^3F)4d	e ^4H	^11/_2	12.0	6.344802		1.147		
3p^63d^7(^2H)4s4p(^3P°)	^4H°	^7/_2	8.0	6.346085			89	
