Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d4s(^3D)5p	^2P°	^3/_2	4.0	5.0330168	0.0000020		72	
3d4s(^3D)5p	^4P°	^1/_2	2.0	5.0331736	0.0000021	2.570	94	
3d4s(^3D)4d	^4F	^7/_2	8.0	5.0342461	0.0000020	1.235	99	
3d4s(^3D)5p	^4P°	^3/_2	4.0	5.0392936	0.0000020	1.687	88	
3d4s(^3D)4d	^4F	^9/_2	10.0	5.042539	0.000003	1.336	100	
3d4s(^3D)5p	^4P°	^5/_2	6.0	5.0480682	0.0000017	1.58	94	
3d^3	^2F	^5/_2	6.0	5.0588948	0.0000021	0.843	77	
3d^3	^2F	^7/_2	8.0	5.0617485	0.0000020	1.140	80	
3d^2(^3P)4p	^2D°	^3/_2	4.0	5.1023730	0.0000021		46	
3d^2(^3P)4p	^2D°	^5/_2	6.0	5.1035003	0.0000020		45	
3d4s(^3D)4d	^4P	^1/_2	2.0	5.138753	0.000003	2.659	88	
3d4s(^3D)4d	^4P	^3/_2	4.0	5.1422265	0.0000022	1.725	97	
3d4s(^3D)4d	^4P	^5/_2	6.0	5.146036	0.000003	1.60	97	
3d^2(^3F)5s	^4F	^3/_2	4.0	5.197654	0.000003	0.395	100	
3d^2(^3F)5s	^4F	^5/_2	6.0	5.2024946	0.0000022	1.021	100	
3d^2(^3F)5s	^4F	^7/_2	8.0	5.2092652	0.0000021	1.237	100	
3d^2(^3F)5s	^4F	^9/_2	10.0	5.217891	0.000003	1.32	100	
3d4s(^1D)4d	^2F	^5/_2	6.0	5.2258895	0.0000016		87	
3d4s(^1D)4d	^2F	^7/_2	8.0	5.2319875	0.0000019		86	
3d4s(^1D)4d	^2D	^5/_2	6.0	5.262572	0.000005		68	
3d4s(^1D)4d	^2D	^3/_2	4.0	5.265159	0.000004	0.802	69	
3d4s(^1D)5p	^2P°	^3/_2	4.0	5.3040932	0.0000025		69	
3d4s(^1D)5p	^2P°	^1/_2	2.0	5.308936	0.000003		67	
3d4s(^3D)4d	^2S	^1/_2	2.0	5.316142	0.000006	1.991	45	
3d^3	^2D1	^5/_2	6.0	5.321134	0.000003	1.19	44	
3d^3	^2D1	^3/_2	4.0	5.323575	0.000003	0.78	54	
3d4s(^1D)5p	^2F°	^5/_2	6.0	5.323730	0.000005		82	
3d4s(^1D)4d	^2G	^9/_2	10.0	5.324190	0.000006	1.01	63	
3d4s(^1D)4d	^2G	^7/_2	8.0	5.327571	0.000005	0.93	63	
3d4s(^1D)5p	^2F°	^7/_2	8.0	5.328692	0.000003		83	
3d4s(^1D)5p	^2D°	^3/_2	4.0	5.352452	0.000003		52	
3d4s(^1D)5p	^2D°	^5/_2	6.0	5.3626336	0.0000020		51	
3d4s(^1D)4d	^2P	^1/_2	2.0	5.384587	0.000004	0.680	87	
3d4s(^1D)4d	^2P	^3/_2	4.0	5.385302	0.000003	1.336	86	
4s^24d	^2D	^3/_2	4.0	5.405356	0.000003		85	
4s^24d	^2D	^5/_2	6.0	5.412964	0.000003		86	
3d4s(^3D)6s	^4D	^1/_2	2.0	5.431713	0.000007	0.009		
3d4s(^3D)6s	^4D	^3/_2	4.0	5.432302	0.000006			
3d^2(^1G)4p	^2F°	^5/_2	6.0	5.4342420	0.0000025	0.845	72	
3d^2(^1G)4p	^2F°	^7/_2	8.0	5.4379607	0.0000022	1.14	71	
3d4s(^3D)6s	^4D	^5/_2	6.0	5.442692	0.000005			
3d4s(^3D)6s	^4D	^7/_2	8.0	5.453837	0.000004	1.42		
3d(^2D)4p^2(^3P)	^4P	^1/_2	2.0	5.459061	0.000005	2.665		
3d^2(^3P)4p	^2P°	^1/_2	2.0	5.468376	0.000003	0.668	52	
3d(^2D)4p^2(^3P)	^4P	^3/_2	4.0	5.468599	0.000003	1.726		
3d^2(^3P)4p	^2P°	^3/_2	4.0	5.478773	0.000003	1.331	52	
3d(^2D)4p^2(^3P)	^4P	^5/_2	6.0	5.484838	0.000004	1.60		
3d(^2D)4p^2(^3P)	^2P	^3/_2	4.0	5.5290697	0.0000022	1.35		
3d(^2D)4p^2(^3P)	^2P	^1/_2	2.0	5.540933	0.000003	0.670		
3d(^2D)4p^2(^3P)	^4F	^3/_2	4.0	5.557367	0.000003	0.399		
3d(^2D)4p^2(^3P)	^2F	^5/_2	6.0	5.559272	0.000004	0.90		
3d(^2D)4p^2(^3P)	^4F	^5/_2	6.0	5.568071	0.000003	0.992		
3d(^2D)4p^2(^3P)	^2F	^7/_2	8.0	5.572070	0.000003	1.16		
3d(^2D)4p^2(^3P)	^4F	^7/_2	8.0	5.581324	0.000003	1.22		
3d(^2D)4p^2(^3P)	^4F	^9/_2	10.0	5.594870	0.000003	1.33		
3d4s(^1D)4d	^2S	^1/_2	2.0	5.643138	0.000005	2.00	49	
3d(^2D)4p^2(^3P)	^4D	^1/_2	2.0	5.650533	0.000003	0.00		
3d(^2D)4p^2(^3P)	^4D	^3/_2	4.0	5.654396	0.000003	1.188		
3d^2(^3F)5p	^4G°	^5/_2	6.0	5.654979	0.000005		100	
3d^2(^3F)5p	^4G°	^7/_2	8.0	5.659259	0.000006		100	
3d(^2D)4p^2(^3P)	^4D	^5/_2	6.0	5.6610041	0.0000025	1.38		
3d^2(^3F)5p	^4G°	^9/_2	10.0	5.664987	0.000005		100	
3d^2(^3F)4d	^4G	^5/_2	6.0	5.668033	0.000006		88	
3d(^2D)4p^2(^3P)	^4D	^7/_2	8.0	5.670684	0.000003	1.41		
3d^2(^3F)4d	^4G	^7/_2	8.0	5.672558	0.000003		80	
3d^2(^3F)5p	^4G°	^11/_2	12.0	5.673653	0.000006		100	
3d^2(^3F)4d	^4G	^9/_2	10.0	5.6789893	0.0000024	1.16	79	
3d^2(^3F)4d	°	^3/_2 or ^5/_2	6.0	5.6838881	0.0000012			
3d^2(^3F)4d	^4G	^11/_2	12.0	5.687262	0.000004		82	
3d4s(^3D)5d	^4D	^1/_2	2.0	5.687795	0.000004	0.00		
3d^2(^3F)4d	^4H	^7/_2	8.0	5.688153	0.000004	0.65	82	
3d4s(^3D)5d	^4G	^5/_2	6.0	5.689209	0.000004	0.62		
3d4s(^3D)5d	°	^3/_2	4.0	5.6907016	0.0000016			
3d4s(^3D)5d	^4D	^3/_2	4.0	5.690877	0.000003	1.183		
3d4s(^3D)5d	°	^3/_2 or ^5/_2	6.0	5.6914760	0.0000014			
3d^2(^3F)4d	^4H	^9/_2	10.0	5.693989	0.000006	1.00	80	
3d^2(^3F)4d	^4D	^1/_2	2.0	5.694321	0.000003	0.00	97	
3d4s(^3D)5d	^4G	^7/_2	8.0	5.694735	0.000004	0.97		
3d4s(^3D)5d	°	^3/_2 or ^5/_2	6.0	5.6954782	0.0000015			
3d4s(^3D)5d	^4D	^5/_2	6.0	5.696460	0.000003			
3d^2(^3F)4d	^4D	^3/_2	4.0	5.696744	0.000003		97	
3d^2(^3F)4d	°	^3/_2 or ^5/_2	6.0	5.6998881	0.0000014			
3d^2(^3F)4d	^4D	^5/_2	6.0	5.7011906	0.0000025	1.33	96	
3d^2(^3F)4d	^4H	^11/_2	12.0	5.701521	0.000006	1.14	83	
3d4s(^3D)5d	^4G	^9/_2	10.0	5.701898	0.000003	1.08		
3d4s(^3D)5d	°	^3/_2 or ^5/_2	6.0	5.7042946	0.0000015			
3d4s(^3D)5d	^4D	^7/_2	8.0	5.705322	0.000003	1.4		
3d4s(^3D)5d	°	^3/_2 or ^5/_2	6.0	5.7057367	0.0000015			
3d^2(^3F)4d	^4D	^7/_2	8.0	5.708561	0.000003	1.43	91	
3d4s(^3D)5d	^4G	^11/_2	12.0	5.709908	0.000005	1.24		
3d^2(^3F)4d	^4H	^13/_2	14.0	5.710005	0.000006	1.21	100	
3d^2(^3F)5p	^4F°	^3/_2	4.0	5.728908	0.000004		100	
3d^2(^3F)5p	^4F°	^5/_2	6.0	5.7349358	0.0000014		99	
3d^2(^3F)5p	^4F°	^7/_2	8.0	5.736269	0.000005		99	
3d4s(^3D)5d	^4F	^3/_2	4.0	5.744089	0.000003	0.44		
3d4s(^3D)5d	^4F	^5/_2	6.0	5.747210	0.000003	1.02		
3d^2(^3F)5p	^4F°	^9/_2	10.0	5.749044	0.000005		100	
3d^2(^3F)5p	^2F	^5/_2	6.0	5.750240	0.000003	0.86		
3d4s(^3D)5d	^4F	^7/_2	8.0	5.753272	0.000003	1.23		
3d4s(^3D)5d	^4F	^9/_2	10.0	5.760131	0.000004	1.31		
3d4s(^3D)5d	^2F	^7/_2	8.0	5.760259	0.000003	1.14		
3d^2(^3F)5p	^4D°	^1/_2	2.0	5.763455	0.000006		100	
3d^2(^3F)5p	^4D°	^3/_2	4.0	5.767441	0.000005		99	
3d^2(^3F)5p	^4D°	^5/_2	6.0	5.773986	0.000012		98	
3d^2(^3F)5p	^4P	^5/_2	6.0	5.780575	0.000003	1.60		
3d^2(^3F)5p	^4D°	^7/_2	8.0	5.782822	0.000005		97	
3d^2(^3F)5p	°	^3/_2 or ^5/_2	6.0	5.7960799	0.0000012			
