Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^8(^1G)5p	^2H°	^9/_2	10.0	15.706316				
3p^63d^7(^4P)4s4p(^1P°)	^4S°	^3/_2	4.0	15.713611				
3p^63d^8(^1G)5p	^2H°	^11/_2	12.0	15.728384				
3p^63d^8(^1G)5p	^2F°	^7/_2	8.0	15.773216				
3p^63d^8(^1G)5p	^2F°	^5/_2	6.0	15.787106				
3p^63d^8(^3F)7s	^4F	^9/_2	10.0	15.853504				
3p^63d^8(^1G)5p	^2G°	^9/_2	10.0	15.855826				
3p^63d^8(^1G)5p	^2G°	^7/_2	8.0	15.857000				
3p^63d^8(^3F)7s	^4F	^7/_2	8.0	15.868931				
3p^63d^8(^3F_4)5f	^2[1]°	^3/_2	4.0	15.960738			87	
3p^63d^8(^3F_4)5f	^2[1]°	^1/_2	2.0	15.969120			100	
3p^63d^8(^3F_4)5f	^2[2]°	^5/_2	6.0	15.969565			92	
3p^63d^8(^3F_4)5f	^2[7]°	^13/_2	14.0	15.971447			100	
3p^63d^8(^3F_4)5f	^2[2]°	^3/_2	4.0	15.971921			87	
3p^63d^8(^3F_4)5f	^2[7]°	^15/_2	16.0	15.972519			100	
3p^63d^8(^3F_4)5f	^2[3]°	^7/_2	8.0	15.972531			97	
3p^63d^8(^3F_4)5f	^2[6]°	^11/_2	12.0	15.973766			99	
3p^63d^8(^3F_4)5f	^2[3]°	^5/_2	6.0	15.975844			92	
3p^63d^8(^3F_4)5f	^2[4]°	^9/_2	10.0	15.975849			100	
3p^63d^8(^3F_4)5f	^2[6]°	^13/_2	14.0	15.976058			100	
3p^63d^8(^3F_4)5f	^2[5]°	^9/_2	10.0	15.976913			100	
3p^63d^8(^3F_4)5f	^2[4]°	^7/_2	8.0	15.977472			97	
3p^63d^8(^3F_4)5f	^2[5]°	^11/_2	12.0	15.977830			100	
3p^63d^8(^3F_4)5g	^2[0]	^1/_2	2.0	15.986209			100	
3p^63d^8(^3F_4)5g	^2[1]	^3/_2	4.0	15.986493			100	
3p^63d^8(^3F_4)5g	^2[1]	^1/_2	2.0	15.986493			100	
3p^63d^8(^3F_4)5g	^2[2]	^5/_2	6.0	15.987063			100	
3p^63d^8(^3F_4)5g	^2[2]	^3/_2	4.0	15.987063			100	
3p^63d^8(^3F_4)5g	^2[8]	^15/_2	16.0	15.987285			100	
3p^63d^8(^3F_4)5g	^2[8]	^17/_2	18.0	15.987288			100	
3p^63d^8(^3F_4)5g	^2[3]	^7/_2	8.0	15.987867			100	
3p^63d^8(^3F_4)5g	^2[3]	^5/_2	6.0	15.987873			100	
3p^63d^8(^3F_4)5g	^2[4]	^9/_2	10.0	15.988796			100	
3p^63d^8(^3F_4)5g	^2[4]	^7/_2	8.0	15.988804			100	
3p^63d^8(^3F_4)5g	^2[7]	^15/_2	16.0	15.989094			100	
3p^63d^8(^3F_4)5g	^2[7]	^13/_2	14.0	15.989094			100	
3p^63d^8(^3F_4)5g	^2[5]	^9/_2	10.0	15.989575			100	
3p^63d^8(^3F_4)5g	^2[5]	^11/_2	12.0	15.989576			100	
3p^63d^8(^3F_4)5g	^2[6]	^13/_2	14.0	15.989809			100	
3p^63d^8(^3F_4)5g	^2[6]	^11/_2	12.0	15.989809			100	
3p^63d^8(^3F)7s	^2F	^7/_2	8.0	16.027651				
3p^63d^8(^3F)6d	^4P	^5/_2	6.0	16.029235				
3p^63d^8(^3F)7s	^4F	^5/_2	6.0	16.030476				
3p^63d^8(^3F)6d	^4D	^7/_2	8.0	16.030898				
