Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
2s^22p^5(^2P°_3/2)5f	^2[^7/_2]	3	7.0	75.24491				
2s^22p^5(^2P°_3/2)5f	^2[^7/_2]	4	9.0	75.24499				
2s^22p^5(^2P°_3/2)5g	^2[^7/_2]°	4	9.0	75.24561				
2s^22p^5(^2P°_3/2)5g	^2[^7/_2]°	3	7.0	75.24561				
2s^22p^5(^2P°_3/2)5g	^2[^9/_2]°	5	11.0	75.24807				
2s^22p^5(^2P°_3/2)5g	^2[^9/_2]°	4	9.0	75.24807				
2s^22p^5(^2P°_1/2)5d	^2[^3/_2]°	1	3.0	75.4190				
2s^22p^5(^2P°_1/2)5f	^2[^5/_2]	3	7.0	75.51198				
2s^22p^5(^2P°_1/2)5f	^2[^7/_2]	3	7.0	75.51201				
2s^22p^5(^2P°_1/2)5f	^2[^7/_2]	4	9.0	75.51204				
2s^22p^5(^2P°_1/2)5f	^2[^5/_2]	2	5.0	75.51264				
2s^22p^5(^2P°_1/2)5g	^2[^9/_2]°	5	11.0	75.52019				
2s^22p^5(^2P°_1/2)5g	^2[^9/_2]°	4	9.0	75.52019				
2s^22p^5(^2P°_1/2)5g	^2[^7/_2]°	4	9.0	75.52021				
2s^22p^5(^2P°_1/2)5g	^2[^7/_2]°	3	7.0	75.52021				
2s^22p^5(^2P°_3/2)6s	^2[^3/_2]°	1	3.0	75.5389				
2s^22p^5(^2P°_1/2)6s	^2[^1/_2]°	1	3.0	75.8026				
2s^22p^5(^2P°_3/2)6d	^2[^3/_2]°	1	3.0	76.6967				
2s^22p^5(^2P°_1/2)6d	^2[^3/_2]°	1	3.0	76.9572				
2s^22p^5(^2P°_3/2)7d	^2[^3/_2]°	1	3.0	77.6157				
2s^22p^5(^2P°_1/2)7d	^2[^3/_2]°	1	3.0	77.8806				
2s^22p^5(^2P°_3/2)8d	^2[^3/_2]°	1	3.0	78.2126				
2s^22p^5(^2P°_1/2)8d	^2[^3/_2]°	1	3.0	78.4805				
2s^22p^5(^2P°_3/2)9d	^2[^3/_2]°	1	3.0	78.6197				
