Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^6(^7F)6s6p(^3P°)	^7F°	3	7.0	2.210737		1.215	41	
4f^66s^2	^5D3	2	5.0	2.214890				
4f^6(^7F)6s6p(^3P°)	°	4	9.0	2.226666		1.52	30 | ^7D°	
4f^5(^6H°)5d6s^2	^7H°	2	5.0	2.241097		0.41	56	
4f^6(^7F)6s6p(^3P°)	^9G°	7	15.0	2.246452		1.49	98	
4f^6(^7F)5d (^6H)6s	^7H	2	5.0	2.253558		0.02	87	
4f^6(^7F)6s6p(^3P°)	^5G°	3	7.0	2.257633		1.39	36	
4f^6(^7F)6s6p(^3P°)	°	1	3.0	2.259628		0.695	31 | ^7F°	
4f^6(^7F)6s6p(^3P°)	^9F°	6	13.0	2.268700		1.52	62	
4f^5(^6H°)5d6s^2	^7F°	0	1.0	2.270029			74	
4f^5(^6H°)5d6s^2	^7I°	3	7.0	2.272462		0.33	88	
4f^6(^7F)6s6p(^3P°)	^7G°	5	11.0	2.275160		1.44	71	
4f^5(^6H°)5d6s^2	°	2	5.0	2.283370		1.08	15 | ^7H°	
4f^5(^6H°)5d6s^2	^7F°	1	3.0	2.290643		0.96	65	
4f^6(^7F)6s6p(^3P°)	^5G°	4	9.0	2.294140		1.365	41	
4f^5(^6H°)5d6s^2	^7F°	2	5.0	2.329425		1.280	31	
4f^6(^7F)6s6p(^3P°)	^5G°	5	11.0	2.332280		1.45	47	
4f^5(^6H°)5d6s^2	^7H°	3	7.0	2.349349		0.94	45	
4f^6(^7F)6s6p(^3P°)	^5F°	1	3.0	2.353927		0.18	58	
4f^6(^7F)6s6p(^3P°)	^9F°	7	15.0	2.356400		1.51	60	
4f^5(^6H°)5d6s^2	°	2	5.0	2.356880		0.945	37 | ^7G°	
4f^6(^7F)6s6p(^3P°)	^9G°	8	17.0	2.372909		1.50	100	
4f^5(^6H°)5d6s^2	^7I°	4	9.0	2.377377		0.96:	86	
4f^6(^7F)6s6p(^3P°)	^7F°	4	9.0	2.379460		1.27:	60	
4f^5(^6H°)5d6s^2	°	3	7.0	2.381748		1.27	22 | ^7H°	
4f^6(^7F)6s6p(^3P°)	^7G°	6	13.0	2.387228		1.47	65	
4f^6(^7F)6s6p(^3P°)	^7D°	5	11.0	2.388510		1.485	64	
4f^5(^6H°)5d6s^2	^7F°	3	7.0	2.417849		1.365	49	
4f^6(^7F)6s6p(^3P°)	^5F°	2	5.0	2.439694		1.08	59	
4f^6(^7F)6s6p(^3P°)	^5G°	6	13.0	2.444027		1.38	70	
4f^5(^6H°)5d6s^2	^7G°	3	7.0	2.452032		1.15	52	
4f^5(^6H°)5d6s^2	^7H°	4	9.0	2.478475		1.115	53	
4f^5(^6H°)5d6s^2	^5F°	1	3.0	2.490970		0.09	55	
4f^6(^7F)6s6p(^3P°)	^7F°	5	11.0	2.498712		1.44	68	
4f^5(^6H°)5d6s^2	^7F°	4	9.0	2.499893		1.390	30	
4f^5(^6H°)5d6s^2	^7I°	5	11.0	2.502416		1.03	84	
4f^66s^2	^5D3	3	7.0	2.503955				
4f^6(^7F)6s6p(^3P°)	^7G°	7	15.0	2.505962		1.475	60	
4f^5(^6H°)5d6s^2	°	4	9.0	2.528865		1.405	24 | ^7F°	
4f^6(^7F)6s6p(^3P°)	^5F°	3	7.0	2.536630		1.295	55	
4f^6(^7F)6s6p(^3P°)	°	6	13.0	2.553214		1.23		
4f^5(^6H°)5d6s^2	°	4	9.0	2.568064		1.29	37 | ^7G°	
4f^5(^6H°)5d6s^2	^5F°	2	5.0	2.574262		0.99	53	
4f^6(^7F)6s6p(^3P°)	^7F°	6	13.0	2.610582		1.455	65	
4f^5(^6H°)5d6s^2	^7H°	5	11.0	2.611457		1.21	59	
4f^6(^7F)6s6p(^1P°)	^7D°	1	3.0	2.627681		2.93	87	
4f^6(^7F)6s6p(^3P°)	°	4	9.0	2.633834		1.385	45 | ^5D°	
4f^5(^6H°)5d6s^2	^7I°	6	13.0	2.640423		1.12	82	
4f^5(^6H°)5d6s^2	^7F°	5	11.0	2.660563		1.425	42	
4f^6(^7F)6s6p(^3P°)	°	5	11.0	2.678039		1.37	23 | ^5F°	
4f^5(^6H°)5d6s^2	^5F°	3	7.0	2.690567		1.235	46	
4f^6(^7F)6s6p(^3P°)	^5F°	5	11.0	2.704063		1.41	56	
4f^6(^7F)6s6p(^1P°)	^7D°	2	5.0	2.704495		1.94	85	
4f^6(^7F)6s6p(^1P°)	^7F°	0	1.0	2.732738			58	
4f^5(^6H°)5d6s^2	^7H°	6	13.0	2.747594		1.305	52	
4f^6(^7F)6s6p(^1P°)	^7F°	1	3.0	2.766538		1.480	53	
4f^5(^6H°)5d6s^2	^7I°	7	15.0	2.785785		1.235	82	
4f^5(^6H°)5d6s^2	^5G°	2	5.0	2.788645		0.52	65	
4f^6(^7F)6s6p(^1P°)	^7D°	3	7.0	2.806048		1.69	81	
4f^5(^6H°)5d6s^2	°	6	13.0	2.807389		1.355	32 | ^7G°	
4f^5(^6H°)5d^26s?	^9I°?	2	5.0	2.832295		0.49:		
4f^5(^6H°)5d6s^2	^5F°	4	9.0	2.838376		1.345	32	
4f^6(^7F)6s6p(^1P°)	°	2	5.0	2.838416		0.59:	44 | ^7F°	
4f^6(^7F)6s6p(^1P°)	^7G°	1	3.0	2.840983		-0.480	57	
4f^5(^6H°)5d6s^2	^7F°	6	13.0	2.844741		1.475	61	
4f^5(^6H°)5d^26s?	^9I°?	3	7.0	2.880246		0.83		
4f^5(^6F°)5d6s^2	^7G°	1	3.0	2.881869		-0.475	67	
4f^5(^6H°)5d6s^2	°	3	7.0	2.890894		1.01	37 | ^5G°	
4f^5(^6H°)5d6s^2	^7H°	7	15.0	2.893469		1.36	53	
4f^5(^6F°)5d6s^2	^7G°	2	5.0	2.898844		0.72	52	
4f^5(^6F°)5d6s^2	°	2	5.0	2.919399		0.795	30 | ^7H°	
4f^6(^7F)6s6p(^1P°)	^7D°	4	9.0	2.925387		1.60	67	
4f^6(^7F)6s6p(^1P°)	^9H°?	1	3.0	2.929744		-0.80		
4f^6(^7F)6s6p(^1P°)	°	3	7.0	2.939663		1.260	32 | ^7F°	
4f^6(^7F)6s6p(^1P°)	°	7	15.0	2.942686		1.37	38 | ^7G°	
4f^5(^6H°)5d^26s?	^9I°?	4	9.0	2.951084		0.975		
4f^5(^6H°)5d^26s?	^9H°?	2	5.0	2.956682		0.60		
4f^5(^6F°)5d6s^2	^7G°	3	7.0	2.957324		0.95	52	
4f^5(^6F°)5d6s^2	^7H°	2	5.0	2.973944		0.32	52	
4f^6(^7F)6s6p(^1P°)	°	4	9.0	2.975193		1.045	35 | ^7G°	
4f^5(^6F°)5d6s^2	^7H°	3	7.0	2.994318		1.105	37	
4f^5(^6F°)5d6s^2	^7D°?	1	3.0	2.998440		2.21		
4f^5(^6F°)5d6s^2	^9H°?	3	7.0	3.005972		1.08		
4f^5(^6F°)5d6s^2	°	4	9.0	3.014306		1.09		
4f^6(^7F)6s6p(^1P°)	^7D°	5	11.0	3.015731		1.46	35	
4f^6(^7F)6s6p(^1P°)	°	1	3.0	3.022189		2.49		
4f^5(^6F°)5d6s^2	°	3	7.0	3.033555		0.965	26 | ^7H°	
4f^5(^6H°)5d^26s?	^9I°?	5	11.0	3.033626		1.15		
4f^5(^6H°)5d^26s?	^7D°?	2	5.0	3.037484		1.73		
4f^5(^6H°)5d^26s?	°	4	9.0	3.046295		1.04		
4f^5(^6F°)5d6s^2	°	4	9.0	3.054196		1.325	20 | ^7F°	
4f^6(^7F)6s6p(^1P°)	°	5	11.0	3.058540		1.53	32 | ^7D°	
4f^5(^6F°)5d6s^2	°	4	9.0	3.071428		1.25	27 | ^7G°	
4f^5(^6F°)5d6s^2	°	2	5.0	3.088853		1.770		
4f^5(^6F°)5d6s^2	^7D°?	3	7.0	3.095531		1.56		
4f^5(^6F°)5d6s^2	°	5	11.0	3.096856		1.20		
4f^5(^6F°)5d6s^2	^7H°	4	9.0	3.107710		1.21	52	
4f^5(^6H°)5d^26s?	^9I°?	6	13.0	3.131816		1.25		
4f^5(^6H°)5d6s^2	°	4	9.0	3.147608		1.055	26 | ^5I°	
4f^5(^6F°)5d6s^2	°	5	11.0	3.148072		1.29	25 | ^7H°	
4f^5(^6F°)5d6s^2	°	5	11.0	3.155783		1.32		
4f^5(^6F°)5d6s^2	^7D°?	4	9.0	3.170536		1.40		
4f^5(^6F°)5d6s^2	°	3	7.0	3.174586		1.645		
4f^5(^6H°)5d6s^2	°	5	11.0	3.175923		1.39	15 | ^7G°	
4f^5(^6H°)5d6s^2	°	4	9.0	3.181881		0.705		
4f^5(^6H°)5d6s^2	°	5	11.0	3.183356		1.12	38 | ^5I°	
4f^6(^7F)5d6p(^3F°)?	^9I°?	2	5.0	3.199896		-0.22		
4f^6(^7F)6s6p(^1P°)	°	6	13.0	3.203790		1.48	40 | ^7G°	
4f^5(^6F°)5d6s^2	^7P°	2	5.0	3.221023		2.535	95	
4f^5(^6F°)5d6s^2	°	2	5.0	3.230291		2.34		
4f^5(^6F°)5d6s^2	^7H°	5	11.0	3.231754		1.245	43	
4f^5(^6F°)5d6s^2	°	1	3.0	3.241692				
4f^5(^6H°)5d^26s?	^9I°?	7	15.0	3.244815		1.275		
4f^5(^6H°)5d^26s?	°	6	13.0	3.246020		1.29		
4f^6(^7F)5d6p(^3F°)?	^9I°?	3	7.0	3.250215		0.55		
4f^6(^7F)5d6p(^3F°)?	^7H°?	2	5.0	3.250972		0.09		
4f^6(^7F)5d6p(^3F°)?	^7I°?	3	7.0	3.256710		0.39		
