Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^55d6s?	°	^5/_2	6.0	3.757060		1.015		
4f^55d6s?	°	^9/_2	10.0	3.762379		1.605		
4f^55d6s?	°	^7/_2	8.0	3.762754		1.82:		
4f^55d6s?	°	^5/_2	6.0	3.774478		1.42:		
4f^55d6s?	°	^13/_2	14.0	3.774807		1.33		
4f^55d6s?	°	^9/_2	10.0	3.775210		0.74		
4f^55d6s?	°	^7/_2	8.0	3.782972		1.28		
4f^55d6s?	°	^11/_2	12.0	3.783183		1.255		
4f^55d6s?	°	^9/_2	10.0	3.783274		1.36		
4f^55d6s?	°	^3/_2	4.0	3.786444		1.965		
4f^55d6s?	°	^13/_2	14.0	3.787314		1.27		
4f^55d6s?	^8G°	^1/_2	2.0	3.793899		-0.69		
4f^55d6s?	°	^9/_2	10.0	3.800433		0.90		
4f^55d6s?	°	^5/_2	6.0	3.802552		0.69		
4f^55d6s?	°	^9/_2	10.0	3.804057		1.200		
4f^55d6s?	°	^11/_2	12.0	3.807558		1.38		
4f^55d6s?	°	^3/_2	4.0	3.813367		2.24		
4f^55d6s?	°	^7/_2	8.0	3.820783		1.060		
4f^55d6s?	°	^13/_2	14.0	3.828600		1.425		
4f^55d6s?	°	^7/_2	8.0	3.837813		1.105		
4f^55d6s?	°	^9/_2	10.0	3.839710		1.19		
4f^55d6s?	°	^13/_2	14.0	3.839860		1.285		
4f^55d6s?	°	^11/_2	12.0	3.841214		1.245		
4f^55d6s?	°	^5/_2	6.0	3.849148		1.69		
4f^55d6s?	°	^3/_2	4.0	3.850013		1.09		
4f^55d6s?	^8F°	^1/_2	2.0	3.854609		3.38		
4f^55d6s?	°	^9/_2	10.0	3.858507		1.055		
4f^55d6s?	°	^11/_2	12.0	3.858657		1.265		
4f^55d6s?	^8D°	^3/_2	4.0	3.864711		2.665		
4f^55d6s?	°	^1/_2	2.0	3.866571		-0.08		
4f^55d6s?	°	^9/_2	10.0	3.867046		1.29		
4f^55d6s?	°	^5/_2	6.0	3.867582		0.720		
4f^55d6s?	°	^7/_2	8.0	3.870177		1.145		
4f^55d6s?	°	^11/_2	12.0	3.875238		1.42		
4f^55d6s?	°	^3/_2	4.0	3.881871		1.900		
4f^55d6s?	°	^9/_2	10.0	3.883185		0.93		
4f^55d6s?	°	^5/_2	6.0	3.884753		1.76		
4f^55d6s?	°	^9/_2	10.0	3.887268		1.69		
4f^55d6s?	°	^15/_2	16.0	3.891073		1.43		
4f^55d6s?	°	^15/_2	16.0	3.898229		1.230		
4f^55d6s?	°	^11/_2	12.0	3.908182		1.485		
4f^55d6s?	°	^7/_2	8.0	3.913735		1.525		
4f^55d6s?	°	^11/_2	12.0	3.914869		1.135		
4f^55d6s?	°	^5/_2	6.0	3.917855		1.55		
4f^55d6s?	°	^3/_2	4.0	3.922710		1.595		
4f^55d6s?	°	^15/_2	16.0	3.923665		1.295		
4f^55d6s?	°	^5/_2	6.0	3.926557		1.52		
4f^55d6s?	°	^9/_2	10.0	3.930506		1.250		
4f^55d6s?	°	^5/_2	6.0	3.933468		1.916		
4f^55d6s?	°	^11/_2	12.0	3.938747		1.18		
4f^55d6s?	°	^7/_2	8.0	3.939538		1.285		
4f^55d6s?	°	^11/_2	12.0	3.946424		1.28		
4f^55d6s?	°	^1/_2	2.0	3.955356		-0.54		
4f^55d6s?	°	^7/_2	8.0	3.957039		1.46		
4f^55d6s?	°	^15/_2	16.0	3.958369		1.415		
4f^55d6s?	°	^3/_2	4.0	3.961803		1.94		
4f^55d6s?	°	^11/_2	12.0	3.964835		1.23		
4f^55d6s?	°	^15/_2	16.0	3.967318		1.34		
4f^55d6s?	°	^9/_2	10.0	3.968318		1.12		
4f^55d6s?	°	^3/_2	4.0	3.974147		1.275		
4f^55d6s?	°	^11/_2	12.0	3.974968		1.285		
4f^55d6s?	°	^1/_2	2.0	3.975851		-0.150		
