Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3p^63d^8(^3P)4d	^4F	^7/_2	8.0	40.79998			85	
3p^63d^8(^3P)4d	^4F	^5/_2	6.0	40.83982			91	
3p^63d^8(^3P)4d	^4F	^3/_2	4.0	40.85395			95	
3p^63d^8(^3P)4d	^2F	^7/_2	8.0	40.86160			84	
3p^63d^8(^1G)4d	^2D	^5/_2	6.0	40.87015			31	
3p^63d^8(^3P)4d	^2F	^5/_2	6.0	40.96939			75	
3p^63d^8(^1G)4d	^2D	^3/_2	4.0	41.02270			44	
3p^63d^8(^3P)4d	^2P	^3/_2	4.0	41.15172			89	
3p^63d^8(^3P)4d	^2P	^1/_2	2.0	41.16644			87	
3p^63d^8(^1G)4d	^2I	^11/_2	12.0	41.45768			100	
3p^63d^8(^1G)4d	^2I	^13/_2	14.0	41.47942			100	
3p^63d^8(^1G)4d	^2F	^7/_2	8.0	41.71815			98	
3p^63d^8(^1G)4d	^2F	^5/_2	6.0	41.75746			98	
3p^63d^8(^1G)4d	^2H	^9/_2	10.0	41.92466			95	
3p^63d^8(^1G)4d	^2H	^11/_2	12.0	41.96430			100	
3p^63d^8(^1G)4d	^2G	^9/_2	10.0	41.97103			94	
3p^63d^8(^1G)4d	^2G	^7/_2	8.0	41.97299			99	
3p^63d^8(^3F)5p	^4G°	^9/_2	10.0	42.4681			44	
3p^63d^8(^3F)5p	^4G°	^11/_2	12.0	42.4991			100	
3p^63d^8(^3F)5p	^4D°	^5/_2	6.0	42.5811			73	
3p^63d^8(^3F)5p	^4F°	^9/_2	10.0	42.5927			71	
3p^63d^8(^3F)5p	°	^7/_2	8.0	42.6318			32 | ^4F°	
3p^63d^8(^3F)5p	^4G°	^7/_2	8.0	42.7831			53	
3p^63d^8(^3F)5p	^4D°	^3/_2	4.0	42.8022			88	
3p^63d^8(^3F)5p	^2D°	^5/_2	6.0	42.8408			43	
3p^63d^8(^3F)5p	°	^5/_2	6.0	42.8669			36 | ^2D°	
3p^63d^8(^3F)5p	^4F°	^7/_2	8.0	42.9208			49	
3p^63d^8(^3F)5p	^4G°	^5/_2	6.0	42.9666			41	
3p^63d^8(^3F)5p	^4F°	^3/_2	4.0	43.0298			82	
3p^63d^8(^3F)5p	^2G°	^7/_2	8.0	43.0779			66	
3p^63d^8(^3F)5p	^2D°	^3/_2	4.0	43.1317			81	
3p^63d^8(^3F)5p	^2F°	^5/_2	6.0	43.1651			74	
3p^63d^8(^1G)4d	^2D	^5/_2	6.0	43.78181			43	
3p^63d^8(^1G)4d	^2D	^3/_2	4.0	43.96781			39	
3p^63d^8(^1D)5p	^2D°	^5/_2	6.0	44.7096			44	
3p^63d^8(^1D)5p	^2D°	^3/_2	4.0	44.7169			49	
3p^63d^8(^1D)5p	^2F°	^5/_2	6.0	44.8137			56	
3p^63d^8(^1D)5p	^2F°	^7/_2	8.0	44.8461			78	
3p^63d^8(^1D)5p	^2P°	^3/_2	4.0	44.9061			46	
3p^63d^8(^3P)5p	^4P°	^5/_2	6.0	45.1634			66	
3p^63d^8(^3P)5p	^4P°	^3/_2	4.0	45.1800			66	
3p^63d^8(^3P)5p	^4D°	^5/_2	6.0	45.3394			66	
3p^63d^8(^3P)5p	^4D°	^3/_2	4.0	45.3495			82	
3p^63d^8(^3P)5p	^2P°	^3/_2	4.0	45.4082			81	
3p^63d^8(^3P)5p	^2D°	^5/_2	6.0	45.4552			71	
3p^63d^8(^3P)5p	^2D°	^3/_2	4.0	45.5406			86	
3p^63d^8(^3P)5p	^2P°	^1/_2	2.0	45.5449			82	
3p^63d^8(^3F)4f	^4D°	^7/_2	8.0	45.7689			59	
3p^63d^8(^3F)4f	^2S°	^1/_2	2.0	45.7734			44	
3p^63d^8(^3F)4f	^2P°	^3/_2	4.0	45.8135			45	
3p^63d^8(^3F)4f	^2F°	^7/_2	8.0	45.8370			48	
3p^63d^8(^3F)4f	^2D°	^5/_2	6.0	45.8402			44	
3p^63d^8(^3F)4f	^4P°	^1/_2	2.0	46.0818			56	
3p^63d^8(^3F)4f	°	^3/_2	4.0	46.0894			33 | ^4D°	
3p^63d^8(^3F)4f	°	^5/_2	6.0	46.0977			37 | ^4P°	
3p^63d^8(^3F)4f	°	^7/_2	8.0	46.0977			32 | ^4F°	
3p^63d^8(^3F)4f	°	^3/_2	4.0	46.1089			36 | ^4F°	
3p^63d^8(^3F)4f	°	^7/_2	8.0	46.1236			33 | ^4G°	
3p^63d^8(^3F)4f	°	^5/_2	6.0	46.1301			34 | ^4G°	
3p^63d^8(^1G)5p	^2H°	^9/_2	10.0	46.1824			99	
3p^63d^8(^1G)5p	^2F°	^7/_2	8.0	46.1978			97	
3p^63d^8(^1G)5p	^2H°	^11/_2	12.0	46.2516			100	
3p^63d^8(^3F)4f	°	^3/_2	4.0	46.2641			32 | ^4P°	
3p^63d^8(^3F)4f	^2P°	^1/_2	2.0	46.2787			41	
3p^63d^8(^1G)5p	^2F°	^5/_2	6.0	46.2790			99	
3p^63d^8(^3F)4f	^2D°	^3/_2	4.0	46.3209			49	
3p^63d^8(^3F)4f	^2G°	^7/_2	8.0	46.3266			49	
3p^63d^8(^3F)4f	^2F°	^5/_2	6.0	46.3526			46	
3p^63d^8(^1G)5p	^2G°	^7/_2	8.0	46.5558			98	
3p^63d^8(^1G)5p	^2G°	^9/_2	10.0	46.5703			99	
3p^63d^8(^1S)4d	^2D	^5/_2	6.0	46.75086			98	
3p^63d^8(^1S)4d	^2D	^3/_2	4.0	46.78940			96	
3p^63d^8(^1D)4f	^2F°	^5/_2	6.0	48.0450			74	
3p^63d^8(^1D)4f	^2F°	^7/_2	8.0	48.0729			61	
3p^63d^8(^1D)4f	^2D°	^3/_2	4.0	48.0930			73	
3p^63d^8(^1D)4f	^2D°	^5/_2	6.0	48.1002			77	
3p^63d^8(^1D)4f	^2P°	^1/_2	2.0	48.1312			79	
3p^63d^8(^1D)4f	^2P°	^3/_2	4.0	48.1317			79	
3p^63d^8(^3P)4f	^4F°	^7/_2	8.0	48.5406			74	
3p^63d^8(^3P)4f	^4F°	^5/_2	6.0	48.5449			80	
3p^63d^8(^3P)4f	^4F°	^3/_2	4.0	48.5536			87	
3p^63d^8(^3P)4f	^2F°	^7/_2	8.0	48.5719			75	
3p^63d^8(^3P)4f	^2F°	^5/_2	6.0	48.6271			74	
3p^63d^8(^3P)4f	^4D°	^1/_2	2.0	48.6714			81	
3p^63d^8(^3P)4f	^4G°	^7/_2	8.0	48.6767			68	
3p^63d^8(^3P)4f	^4D°	^5/_2	6.0	48.6888			76	
3p^63d^8(^3P)4f	^4G°	^5/_2	6.0	48.6888			87	
3p^63d^8(^3P)4f	^2D°	^3/_2	4.0	48.7007			76	
3p^63d^8(^3P)4f	^4D°	^7/_2	8.0	48.7407			64	
3p^63d^8(^3P)4f	^2D°	^5/_2	6.0	48.7407			71	
3p^63d^8(^3F)6p	^2D°	^5/_2	6.0	49.3095			49	
3p^63d^8(^3F)6p	^2F°	^7/_2	8.0	49.3095			59	
3p^63d^8(^1G)4f	^2P°	^3/_2	4.0	49.4500			100	
3p^63d^8(^1G)4f	^2P°	^1/_2	2.0	49.4546			100	
3p^63d^8(^1G)4f	^2D°	^5/_2	6.0	49.4978			100	
3p^63d^8(^1G)4f	^2D°	^3/_2	4.0	49.5057			100	
3p^63d^8(^3F)6p	^4D°	^5/_2	6.0	49.5562			48	
3p^63d^8(^1G)4f	^2F°	^7/_2	8.0	49.5772			100	
3p^63d^8(^1G)4f	^2F°	^5/_2	6.0	49.5836			100	
3p^63d^8(^3F)6p	^4F°	^5/_2	6.0	49.5872			52	
3p^63d^8(^3F)6p	^4F°	^7/_2	8.0	49.5872			59	
3p^63d^8(^3F)6p	^2D°	^3/_2	4.0	49.7865			80	
3p^63d^8(^3F)6p	^2F°	^5/_2	6.0	49.8072			66	
3p^63d^8(^3F)5f	^2P°	^3/_2	4.0	50.7788			45	
