Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^9(^2D_3/2)5d	^2[^1/_2]	0	1.0	32.62169				
3d^9(^2D_3/2)6s	(^3/_2,^1/_2)	1	3.0	32.67721				
3d^9(^2D_3/2)6s	(^3/_2,^1/_2)	2	5.0	32.69985				
3d^9(^2D_3/2)5d	^2[^1/_2]	1	3.0	32.76126				
3d^84s(^2D)4p	^3F°	2	5.0	32.8070			76	
3d^9(^2D_3/2)5d	^2[^7/_2]	3	7.0	32.81024				
3d^9(^2D_3/2)5d	^2[^7/_2]	4	9.0	32.82902				
3d^9(^2D_3/2)5d	^2[^3/_2]	1	3.0	32.83428				
3d^84s(^2D)4p	^3F°	3	7.0	32.8556			70	
3d^9(^2D_3/2)5d	^2[^3/_2]	2	5.0	32.85647				
3d^84s(^2D)4p	^3D°	1	3.0	32.8667			57	
3d^9(^2D_3/2)5d	^2[^5/_2]	3	7.0	32.88756				
3d^9(^2D_3/2)5d	^2[^5/_2]	2	5.0	32.89467				
3d^84s(^2D)4p	^3D°	2	5.0	32.9159			60	
3d^84s(^2D)4p	^3F°	4	9.0	32.9216			64	
3d^84s(^2D)4p	^3D°	3	7.0	32.9742			69	
3d^84s(^2D)4p	^3P°	1	3.0	33.0712			50	
3d^84s(^2D)4p	^3P°	2	5.0	33.1675			71	
3d^84s(^4P)4p	^5D°	1	3.0	33.2461			89	
3d^84s(^4P)4p	^5D°	2	5.0	33.2539			87	
3d^84s(^4P)4p	^5D°	3	7.0	33.2801			80	
3d^84s(^4P)4p	^5D°	4	9.0	33.3293			66	
3d^96p	^3P°	2	5.0	33.3551			88	
3d^96p	^3F°	3	7.0	33.4035			50	
3d^96p	^3F°	4	9.0	33.4136			96	
3d^96p	^3P°	1	3.0	33.4383			46	
3d^96p	^3D°	3	7.0	33.4402			74	
3d^96p	^1D°	2	5.0	33.4587			51	
3d^84s(^2P)4p	^3P°	2	5.0	33.6715			44	
3d^96p	^3P°	0	1.0	33.7026			95	
3d^96p	^3F°	2	5.0	33.7352			89	
3d^96p	°	1	3.0	33.7352			39 | ^1P°	
3d^96p	°	1	3.0	33.7593			33 | ^3D°	
3d^96p	°	3	7.0	33.7630			47 | ^3F°	
3d^96p	^3D°	2	5.0	33.7740			40	
3d^96p	^3D°	1	3.0	33.7902			46	
3d^84s(^2P)4p	^3D°	3	7.0	33.8251			44	
3d^84s(^2P)4p	°	2	5.0	33.8596			29 | ^3D°	
3d^84s(^2P)4p	°	1	3.0	33.8911			26 | ^3D°	
3d^84s(^2P)4p	^3P°	0	1.0	33.9346			49	
3d^84s(^2G)4p	^3F°	4	9.0	33.9901			39	
3d^84s(^4P)4p	^5S°	2	5.0	34.0648			94	
3d^84s(^2G)4p	^3F°	3	7.0	34.1274			48	
3d^84s(^2P)4p	^1P°	1	3.0	34.1912			83	
3d^84s(^2G)4p	^3F°	2	5.0	34.2074			58	
3d^84s(^4F)4p	^3D°	3	7.0	34.2340			47	
3d^84s(^4F)4p	^3G°	4	9.0	34.2367			54	
3d^84s(^2P)4p	^1D°	2	5.0	34.2663			70	
3d^84s(^4F)4p	^3F°	4	9.0	34.4165			38	
3d^84s(^4F)4p	^3G°	3	7.0	34.4173			59	
3d^84s(^4F)4p	^3D°	2	5.0	34.4955			52	
3d^84s(^4F)4p	^3F°	3	7.0	34.6297			49	
3d^84s(^4F)4p	^3D°	1	3.0	34.6530			58	
3d^95f	^1P°	1	3.0	34.7777			50	
3d^84s(^4F)4p	^3F°	2	5.0	34.8040			54	
3d^9(^2D_5/2)5g	^2[^3/_2]	1	3.0	34.80570				
3d^9(^2D_5/2)5g	^2[^3/_2]	2	5.0	34.80570				
3d^9(^2D_5/2)5g	^2[^13/_2]	6	13.0	34.81132				
3d^9(^2D_5/2)5g	^2[^13/_2]	7	15.0	34.81132				
3d^9(^2D_5/2)5g	^2[^5/_2]	2	5.0	34.81263				
3d^9(^2D_5/2)5g	^2[^5/_2]	3	7.0	34.81263				
3d^9(^2D_5/2)5g	^2[^7/_2]	3	7.0	34.81938				
3d^9(^2D_5/2)5g	^2[^7/_2]	4	9.0	34.81938				
