Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^125d6s		6	13.0	3.883648			85	
4f^125d6s		5	11.0	3.933572		1.055	85	
4f^125d6s		3	7.0	3.935939		0.95	75	
4f^12(^3H_5)5d6s(^3D_3)	(5,3)	7	15.0	3.947273			83	
4f^125d6s		4	9.0	3.955096		1.17	72	
4f^125d6s		5	11.0	3.958421		1.175	63	
4f^12(^3H_5)5d6s(^3D_3)	(5,3)	6	13.0	4.003353			80	
4f^125d6s		2	5.0	4.029519		0.98	90	
4f^12(^3H_5)5d6s(^1D_2)	(5,2)	7	15.0	4.040662			85	
4f^125d^2		6	13.0	4.081250			97	
4f^125d^2		5	11.0	4.096011		1.265	95	
4f^125d6s		2	5.0	4.103478		0.73	98	
4f^125d6s		6	13.0	4.110136			99	
4f^125d^2		7	15.0	4.114044			97	
4f^125d6s		4	9.0	4.140025		1.03	79	
4f^125d6s		3	7.0	4.140911		1.07	93	
4f^12(^3F_3)5d6s(^3D_1)	(3,1)	3	7.0	4.161544		0.88	45	
4f^125d6s		4	9.0	4.174051		0.908	87	
4f^12(^3H_4)5d6s(^3D_2)	(4,2)	5	11.0	4.235008		1.06	57	
4f^125d6s		4	9.0	4.253590		0.98	97	
4f^125d6s		3	7.0	4.264846		0.98	82	
4f^12(^3F_2)5d6s(^3D_1)	(2,1)	2	5.0	4.265585		0.79	50	
4f^12(^3H_5)5d6s(^1D_2)	(5,2)	5	11.0	4.287467		1.055	65	
4f^125d^2?		7?	15.0	4.300485			94	
4f^125d^2		8	17.0	4.310535			100	
4f^125d6s		4	9.0	4.323499		1.05	96	
4f^125d^2		3	7.0	4.328764		1.377	98	
4f^12(^3F_2)5d6s(^3D_2)	(2,2)	1	3.0	4.337572		0.887	48	
4f^125d6s		2	5.0	4.339940		0.91	76	
4f^125d^2		4	9.0	4.354686			92	
4f^12(^3H_4)5d6s(^3D_3)	(4,3)	7	15.0	4.363639			93	
4f^125d^2		5	11.0	4.367676			94	
