Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4f^13(^2F°_7/2)6s6d(^3D)	^3[^5/_2]°	^9/_2	10.0	4.861029				
4f^13(^2F°_7/2)6s6d(^3D)	^3[^11/_2]°	^9/_2	10.0	4.8626646		1.12	78 | or	
4f^125d6s6p	°	^9/_2	10.0	4.8657083		1.05		
4f^125d6s6p	°	^5/_2	6.0	4.867610		1.20		
4f^13(^2F°_7/2)6s6d(^3D)	^3[^5/_2]°	^5/_2	6.0	4.8697381		1.184	68 | or	
4f^13(^2F°_7/2)6s6d(^3D)	^3[^7/_2]°	^9/_2	10.0	4.8753084		1.153	67 | or	
4f^13(^2F°_7/2)6s6d(^1D)	^1[^11/_2]°	^11/_2	12.0	4.8803467		1.13	66 | or	
4f^125d6s6p	°	^5/_2	6.0	4.8833605		0.982		
4f^125d6s6p	°	^7/_2	8.0	4.8866725		1.165		
4f^13(^2F°_7/2)6s6d(^3D)	^3[^5/_2]°	^3/_2	4.0	4.887445		0.916	86 | or	
4f^125d6s6p	°	^13/_2	14.0	4.8892116		1.15		
4f^13(^2F°_7/2)6s6d(^1D)	°	^9/_2	10.0	4.8904693		1.13	38 | ^1[^9/_2]° | or	
4f^13(^2F°_7/2)6s6d(^3D)	^3[^7/_2]°	^7/_2	8.0	4.8927614		1.12	40 | or	
4f^13(^2F°_7/2)6s6d(^1D)	^1[^5/_2]°	^5/_2	6.0	4.8937169		1.04	70 | or	
4f^13(^2F°_7/2)6s6d(^3D)	^3[^9/_2]°	^11/_2	12.0	4.8948804		1.21	87 | or	
4f^125d6s6p	°	^7/_2	8.0	4.8949299		1.17		
4f^125d6s6p	°	^9/_2	10.0	4.8959173		1.095		
4f^12(^1G_4)5d_5/26s^2	(4,^5/_2)	^3/_2	4.0	4.899203		0.80	53	
4f^13(^2F°_7/2)6s6d(^1D)	^1[^7/_2]°	^7/_2	8.0	4.9026036		1.06	81 | or	
4f^13(^2F°_7/2)5d6p(^3F°_2)	(^7/_2,2)	^5/_2	6.0	4.903242		1.285	52	
4f^12(^1G_4)5d_3/26s^2		^7/_2	8.0	4.904866		0.895	27 | (4,^3/_2)	
4f^125d6s6p	°	^11/_2	12.0	4.9051872		1.11		
4f^125d6s6p	°	^5/_2 or ^7/_2	6.0	4.907384				
4f^13(^2F°_7/2)6s6d(^3D)	^3[^3/_2]°	^3/_2	4.0	4.9101341		1.30	57 | or	
4f^13(^2F°_7/2)6s6d(^3D)	°	^7/_2	8.0	4.9132453		1.04	45 | ^3[^9/_2]° | or	
4f^13(^2F°_7/2)6s6d(^3D)	°	^3/_2	4.0	4.914183		1.34		
4f^13(^2F°_7/2)6s6d(^3D)	^3[^7/_2]°	^5/_2	6.0	4.9170710		0.96	72 | or	
4f^13(^2F°_7/2)6s6d(^3D)	^3[^7/_2]°	^9/_2	10.0	4.922011				
4f^125d6s6p	°	^11/_2	12.0	4.9232932		1.17		
4f^13(^2F°_7/2)6s6d(^3D)	^3[^3/_2]°	^1/_2	2.0	4.926832		0.81	100 | or	
4f^13(^2F°_7/2)6s6d(^1D)	^1[^9/_2]°	^9/_2	10.0	4.9273692		1.112	58 | or	
4f^12(^1G_4)5d_5/26s^2	(4,^5/_2)	^9/_2	10.0	4.930702			49	
4f^12(^1G_4)5d_5/26s^2	(4,^5/_2)	^7/_2	8.0	4.940403		1.285		
4f^12(^1G_4)5d_5/26s^2	(4,^5/_2)	^11/_2	12.0	4.9522476		1.191		
4f^12(^1G_4)5d_5/26s^2	(4,^5/_2)	^7/_2	8.0	4.9588994				
4f^12(^3F_3)6s^26p_3/2	(3,^3/_2)°	^7/_2	8.0	4.9669711		1.13	97	
4f^12(^3F_3)6s^26p_3/2	(3,^3/_2)°	^5/_2	6.0	4.967638		1.36		
4f^12(^3F_3)6s^26p_3/2	(3,^3/_2)°	^3/_2	4.0	4.970722		1.13		
4f^12(^3F_3)6s^26p_3/2	(3,^3/_2)°	^9/_2	10.0	4.971980				
4f^125d6s6p	°	^13/_2	14.0	4.973471				
4f^13(^2F°_7/2)5d6p(^3F°_2)	(^7/_2,2)	^11/_2	12.0	4.9752855		1.10	74	
4f^12(^3F_3)6s^26p_3/2	(3,^3/_2)°	^9/_2	10.0	4.9852185		1.18	98	
4f^125d6s6p	°	^9/_2	10.0	4.9993573		1.115		
4f^125d6s6p	°	^5/_2	6.0	5.0024236		1.14		
4f^125d6s6p	°	^7/_2	8.0	5.004048				
4f^125d6s6p	°	^13/_2	14.0	5.006011				
4f^125d6s6p	°	^11/_2	12.0	5.0217724		1.105		
4f^125d6s6p	°	^9/_2	10.0	5.023426				
4f^125d6s6p	°	^9/_2	10.0	5.0235497		1.153		
4f^125d6s6p	°	^7/_2	8.0	5.0255538		1.24		
4f^125d6s6p	°	^9/_2	10.0	5.029283				
4f^125d6s6p	°	^5/_2	6.0	5.031839				
4f^125d6s6p	°	^13/_2	14.0	5.032072		1.175		
4f^125d6s6p	°	^7/_2	8.0	5.0333000		1.305		
4f^125d6s6p	°	^7/_2	8.0	5.0398884				
4f^125d6s6p	°	^11/_2	12.0	5.0415855				
4f^13(^2F°_7/2)5d6p(^3F°_3)	(^7/_2,3)	^3/_2	4.0	5.045367		1.31	49	
4f^125d6s6p	°	^7/_2	8.0	5.0540785		1.178		
4f^125d6s6p	°	^13/_2	14.0	5.0561877		1.22		
