Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d(^2D)4s4p(^3P°)	^4D°	^1/_2	2.0	6.4892390	0.0000004		97	L17885
3d(^2D)4s4p(^3P°)	^4D°	^3/_2	4.0	6.5041360	0.0000004		94	L17885
3d(^2D)4s4p(^3P°)	^4F°	^5/_2	6.0	6.50568584	0.00000025		93	L17885
3d(^2D)4s4p(^3P°)	^4D°	^5/_2	6.0	6.52539759	0.00000025		91	L17885
3d(^2D)4s4p(^3P°)	^4F°	^7/_2	8.0	6.53461713	0.00000020		94	L17885
3d(^2D)4s4p(^3P°)	^4D°	^7/_2	8.0	6.55220951	0.00000020		92	L17885
3d(^2D)4s4p(^3P°)	^4F°	^9/_2	10.0	6.5831339	0.0000004		99	L17885
3d(^2D)4s4p(^3P°)	w ^2D°	^5/_2	6.0	6.63997254	0.00000019		88	L17885
3d(^2D)4s4p(^3P°)	w ^2D°	^3/_2	4.0	6.64521411	0.00000019		88	L17885
3d(^2D)4s4p(^3P°)	y ^4P°	^1/_2	2.0	6.97078901	0.00000025		97	L17885
3d(^2D)4s4p(^3P°)	y ^4P°	^3/_2	4.0	6.97401753	0.00000025		97	L17885
3d(^2D)4s4p(^3P°)	y ^4P°	^5/_2	6.0	6.98355096	0.00000020		97	L17885
3d(^2D)4s4p(^3P°)	w ^2F°	^5/_2	6.0	7.35501207	0.00000025		94	L17885
3d(^2D)4s4p(^3P°)	^2P°	^3/_2	4.0	7.3631706	0.0000005		83	L17885
3d(^2D)4s4p(^3P°)	^2P°	^1/_2	2.0	7.3696443	0.0000004		79	L17885
3d(^2D)4s4p(^3P°)	w ^2F°	^7/_2	8.0	7.37313868	0.00000025		95	L17885
3d^2(^3F)5s	e ^4F	^3/_2	4.0	7.70938719	0.00000009		100	L17885
3d^2(^3F)5s	e ^4F	^5/_2	6.0	7.72079212	0.00000007		99	L17885
3d^2(^3F)5s	e ^4F	^7/_2	8.0	7.73797320	0.00000007		99	L17885
3d^2(^3F)5s	e ^4F	^9/_2	10.0	7.76081136	0.00000009		100	L17885
3d^2(^3F)5s	e ^2F	^5/_2	6.0	7.83196911	0.00000012		99	L17885
