Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
3d^3(^2G)4p	v ^3G°	4	9.0	4.6640244	0.0000005	1.075	80	L17885
3d4s^24p	x ^1F°	3	7.0	4.6646048	0.0000011	0.989	46	L17885
3d^3(^2D2)4p	u ^3F°	2	5.0	4.6685866	0.0000007	0.667	51	L17885
3d^24s(^4F)5s	e ^3F	3	7.0	4.6692439	0.0000004	1.11		L17885
3d^3(^2G)4p	v ^3G°	5	11.0	4.6730050	0.0000005	1.198	81	L17885
3d^3(^2D2)4p	u ^3F°	3	7.0	4.6796549	0.0000005	1.078	47	L17885
3d^24s(^4F)5s	e ^3F	4	9.0	4.6896723	0.0000004	1.27		L17885
3d^2(^3P)4s4p(^1P°)	u ^3D°	1	3.0	4.6930253	0.0000006	0.516	47	L17885
3d^3(^2D2)4p	u ^3F°	4	9.0	4.6931041	0.0000005	1.231	45	L17885
3d^2(^3P)4s4p(^1P°)	u ^3D°	2	5.0	4.7084969	0.0000005	1.162	46	L17885
3d^2(^3P)4s4p(^1P°)	u ^3D°	3	7.0	4.7311702	0.0000005	1.331	48	L17885
3d^3(^2G)4p	t ^3F°	2	5.0	4.7673547	0.0000005	0.675	59	L17885
3d^4	^3D	2	5.0	4.7704264	0.0000007			L17885
3d^4	^3D	3	7.0	4.7704923	0.0000006			L17885
3d^4	^3D	1	3.0	4.7711318	0.0000009			L17885
3d^4	^1G2	4	9.0	4.7767837	0.0000007			L17885
3d^3(^2G)4p	t ^3F°	3	7.0	4.7788861	0.0000006	1.086	58	L17885
3d^3(^2H)4p	z ^3I°	5	11.0	4.7824052	0.0000007	0.834	100	L17885
3d^3(^2P)4p	t ^3D°	1	3.0	4.7924936	0.0000005	0.522	45	L17885
3d^3(^2H)4p	z ^3I°	6	13.0	4.7943310	0.0000010	1.024	100	L17885
3d^3(^2G)4p	t ^3F°	4	9.0	4.7945586	0.0000005	1.250	58	L17885
3d^3(^2P)4p	t ^3D°	2	5.0	4.7981643	0.0000006	1.167	47	L17885
3d^3(^2P)4p	t ^3D°	3	7.0	4.8062281	0.0000006	1.328	45	L17885
3d^3(^2H)4p	z ^3I°	7	15.0	4.8080894	0.0000011	1.143	100	L17885
3d^3(^2G)4p	x ^1G°	4	9.0	4.8303632	0.0000006	1.001	57	L17885
3d^3(^2D2)4p	x ^1P°	1	3.0	4.8450239	0.0000006	0.981	74	L17885
3d^3(^4F)5s	f ^5F	1	3.0	4.8486575	0.0000006			L17885
3d^3(^2H)4p	x ^3H°	4	9.0	4.8497606	0.0000006	0.804	93	L17885
3d^3(^4F)5s	f ^5F	2	5.0	4.8538921	0.0000005			L17885
3d^3(^2H)4p	x ^3H°	5	11.0	4.8542421	0.0000006	1.035	84	L17885
3d^3(^2H)4p	x ^3H°	6	13.0	4.8599727	0.0000007	1.167	85	L17885
3d^3(^4F)5s	f ^5F	3	7.0	4.8619612	0.0000004			L17885
3d4s^24p	w ^1D°	2	5.0	4.8683410	0.0000009	1.006	41	L17885
3d^3(^4F)5s	f ^5F	4	9.0	4.8728897	0.0000005			L17885
3d^3(^4F)5s	f ^5F	5	11.0	4.8865701	0.0000005			L17885
3d^3(^4F)5s	f ^3F	2	5.0	4.9007125	0.0000004			L17885
3d^3(^4F)5s	f ^3F	3	7.0	4.91486021	0.00000025			L17885
3d^3(^2D2)4p	s ^3D°	1	3.0	4.9174713	0.0000006	0.506	62	L17885
3d^3(^2D2)4p	s ^3D°	2	5.0	4.9204324	0.0000006	1.168	63	L17885
3d^3(^2D2)4p	s ^3D°	3	7.0	4.9240869	0.0000006	1.327	62	L17885
3d^3(^4F)5s	f ^3F	4	9.0	4.9328258	0.0000004			L17885
3d^3(^2D2)4p	w ^1F°	3	7.0	4.9969298	0.0000007	1.008	84	L17885
3d^3(^2H)4p	z ^1I°	6	13.0	4.9990217	0.0000015	1.000	100	L17885
3d4s^24p	v ^3P°	0	1.0	5.0051841	0.0000014		46	L17885
3d4s^24p	v ^3P°	1	3.0	5.0070395	0.0000007	1.496	45	L17885
3d4s^24p	v ^3P°	2	5.0	5.0172669	0.0000007	1.495	46	L17885
3d^3(^4P)4p	r ^3D°	1	3.0	5.0283049	0.0000006	0.501	52	L17885
3d^3(^4P)4p	r ^3D°	2	5.0	5.0425005	0.0000006	1.113	51	L17885
3d^3(^2P)4p	x ^3S°	1	3.0	5.0640168	0.0000025	1.998	62	L17885
3d^3(^4P)4p	r ^3D°	3	7.0	5.0640293	0.0000009	1.265	53	L17885
3d^3(^2H)4p	y ^1H°	5	11.0	5.0882954	0.0000007	1.007	52	L17885
3d^24s(^2F)5s	e ^1F	3	7.0	5.0941889	0.0000005	1.01		L17885
3d^3(^2H)4p	^3G°	3	7.0	5.1044302	0.0000006	0.752	88	L17885
3d^24s(^2F)5s	^3F	2	5.0	5.1074519	0.0000006			L17885
3d^3(^2H)4p	^3G°	4	9.0	5.1150277	0.0000006	1.051	89	L17885
3d4s^24p	s ^3F°	2	5.0	5.1252276	0.0000007	0.668	61	L17885
3d^3(^2H)4p	^3G°	5	11.0	5.1256981	0.0000010	1.498	90	L17885
3d^24s(^2F)5s	^3F	3	7.0	5.1291018	0.0000004			L17885
3d4s^24p	s ^3F°	3	7.0	5.1400921	0.0000006	1.146	64	L17885
3d^24s(^2F)5s	^3F	4	9.0	5.1430142	0.0000005			L17885
3d^3(^2G)4p	v ^1F°	3	7.0	5.1558715	0.0000009	1.008	48	L17885
3d4s^24p	s ^3F°	4	9.0	5.1607454	0.0000007	1.250	63	L17885
3d^3(^2D1)4s	^1D	2	5.0	5.1666158	0.0000012			L17885
3d^24s(^4F)5p	^5G°	2	5.0	5.1688110	0.0000009			L17885
3d^24s(^4F)4d	e ^5G	2	5.0	5.17192787	0.00000019			L17885
3d^24s(^4F)5p	^5G°	3	7.0	5.1771933	0.0000009			L17885
3d^24s(^4F)4d	e ^5G	3	7.0	5.17727376	0.00000025			L17885
3d^24s(^4F)4d	e ^5G	4	9.0	5.18487149	0.00000016	1.12		L17885
3d^24s(^4F)4d	e ^5H	3	7.0	5.18541754	0.00000019			L17885
3d^24s(^4F)5p	^5G°	4	9.0	5.1884518	0.0000006			L17885
3d^24s(^4F)5p	^5F°	1	3.0	5.1892115	0.0000009			L17885
3d^24s(^4F)4d	^3G	3	7.0	5.19094329	0.00000017			L17885
3d^24s(^4F)4d	e ^5D	0	1.0	5.1913876	0.0000006			L17885
3d^24s(^4F)4d	g ^3F	2	5.0	5.19144952	0.00000021			L17885
3d^24s(^4F)4d	e ^5D	1	3.0	5.19510865	0.00000019			L17885
3d^24s(^4F)4d	e ^5G	5	11.0	5.19536885	0.00000019	1.24		L17885
3d^24s(^4F)5p	^5F°	2	5.0	5.1957317	0.0000006			L17885
3d^24s(^4F)4d	e ^5H	4	9.0	5.19706950	0.00000015			L17885
3d^3(^2P)4p	u ^3P°	2	5.0	5.1984747	0.0000011	1.498	41	L17885
3d^3(^2P)4p	u ^3P°	1	3.0	5.2003788	0.0000007	1.497	44	L17885
3d^24s(^4F)4d	e ^5D	2	5.0	5.20218892	0.00000016			L17885
3d^3(^2P)4p	u ^3P°	0	1.0	5.2022893	0.0000012		42	L17885
3d^24s(^4F)5p	^5G°	5	11.0	5.2026537	0.0000009			L17885
3d^24s(^4F)4d	^3G	4	9.0	5.20428941	0.00000019			L17885
3d^24s(^4F)5p	^5F°	3	7.0	5.2055635	0.0000012			L17885
3d^24s(^4F)4d	g ^3F	3	7.0	5.20591373	0.00000015			L17885
3d^24s(^4F)4d	e ^5H	5	11.0	5.20956496	0.00000014	1.15		L17885
3d^24s(^4F)4d	e ^5G	6	13.0	5.20970807	0.00000016	1.34		L17885
3d^24s(^4F)4d	e ^5D	3	7.0	5.21387919	0.00000015			L17885
3d^24s(^4F)5p	^5F°	4	9.0	5.2187721	0.0000007			L17885
3d^24s(^4F)5p	^5G°	6	13.0	5.2198237	0.0000010			L17885
3d^24s(^4F)4d	g ^3F	4	9.0	5.22060940	0.00000011			L17885
3d^24s(^4F)4d	e ^5H	6	13.0	5.22267787	0.00000016	1.22		L17885
3d4s^24p	q ^3D°	1	3.0	5.2254812	0.0000006	0.510	42	L17885
3d^24s(^4F)5p	^5D°	0	1.0	5.2262405	0.0000011			L17885
3d^24s(^4F)4d	^3G	5	11.0	5.22837020	0.00000016			L17885
3d^24s(^4F)4d	e ^5D	4	9.0	5.23022705	0.00000012			L17885
3d^24s4d	^3P	1	3.0	5.23099521	0.00000024			L17885
3d^24s(^4F)5p	^5D°	1	3.0	5.2313829	0.0000005			L17885
3d^24s(^4F)4d	e ^5H	7	15.0	5.23279984	0.00000025	1.28		L17885
3d4s^24p	q ^3D°	2	5.0	5.2329707	0.0000006	1.163	40	L17885
3d^24s(^4F)4d	^3H	4	9.0	5.23396428	0.00000014			L17885
3d^24s(^4F)5p	^5F°	5	11.0	5.2353419	0.0000007			L17885
3d^24s(^4F)5p	^5D°	2	5.0	5.2407782	0.0000009			L17885
3d4s^24p	q ^3D°	3	7.0	5.2459282	0.0000006	1.332	49	L17885
