Configuration	Term	J	g	Level (eV)	Uncertainty (eV)	Lande	Leading percentages	Reference
4s^24p^3(^2D)5d	^3G°	3	7.0	39.417371			80	
4s^24p^3(^2D)5d	^3F°	3	7.0	39.477928			78	
4s^24p^3(^2D)5d	^3G°	4	9.0	39.498859			53	
4s^24p^3(^2D)5d	^3D°	1	3.0	39.592598			54	
4s^24p^3(^2D)5d	^1G°	4	9.0	39.673172			50	
4s^24p^3(^2D)5d	^3G°	5	11.0	39.756962			100	
4s^24p^3(^2D)5d	^3F°	4	9.0	39.765435			84	
4s^24p^3(^2D)5d	^3D°	2	5.0	39.771718			61	
4s^24p^3(^2D)5d	^3D°	3	7.0	39.857792			82	
4s^24p^3(^2D)5d	^1P°	1	3.0	39.964355			35	
4s^24p^3(^2D)5d	^3P°	2	5.0	40.028778			46	
4s^24p^3(^2D)5d	^3P°	1	3.0	40.059142			35	
4s^24p^3(^2D)5d	^3P°	0	1.0	40.087717			84	
4s^24p^3(^2D)6s	^3D°	1	3.0	40.134766			70	
4s^24p^3(^2D)6s	^3D°	2	5.0	40.163269			60	
4s^24p^3(^2D)5d	^3S°	1	3.0	40.209160			36	
4s^24p^3(^2D)5d	^1D°	2	5.0	40.293842			65	
4s^24p^3(^2D)6s	^3D°	3	7.0	40.413339			98	
4s^24p^3(^2D)6s	^1D°	2	5.0	40.511703			74	
4s^24p^3(^2D)5d	^1F°	3	7.0	40.524959			76	
4s^24p^3(^2P)5d	^3F°	2	5.0	41.458774			78	
4s^24p^3(^2P)5d	^3F°	3	7.0	41.547849			71	
4s^24p^3(^2P)5d	^3D°	2	5.0	41.573476			43	
4s^24p^3(^2P)5d	^3D°	1	3.0	41.701980			63	
4s^24p^3(^2P)5d	^3P°	0	1.0	41.836019			81	
4s^24p^3(^2P)5d	^3P°	1	3.0	41.918567			64	
4s^24p^3(^2P)5d	^3P°	2	5.0	41.933336			56	
4s^24p^3(^2P)5d	^3D°	3	7.0	42.109270			56	
4s^24p^3(^2P)6s	^3P°	0	1.0	42.11327				
4s^24p^3(^2P)6s	^3P°	1	3.0	42.150235			74	
4s^24p^3(^2P)5d	^1D°	2	5.0	42.170190			35	
4s^24p^3(^2P)5d	^1F°	3	7.0	42.195283			64	
4s^24p^3(^2P)6s	^3P°	2	5.0	42.549213			83	
4s^24p^3(^2P)6s	^1P°	1	3.0	42.632311			64	
4s^24p^3(^2P)5d	^1P°	1	3.0	42.78739			70	
